	QID	label	geneID	proteinID
11931	Q18055747	SERINC2	347735	Q21134229
11933	Q18055748	NME9	347736	Q21122278
11935	Q18055750	OTOP3	347741	Q21109150
11939	Q18055754	TBX10	347853	Q21127336
11944	Q18055760	TMEM255B	348013	Q21135076
11946	Q18055762	RBPMS2	348093	Q21134785
11948	Q18055763	ANKDD1A	348094	Q21108173
11950	Q18055769	CLEC18A	348174	Q21106563
11952	Q18055771	SKA2	348235	Q21135618
11954	Q18055774	MCRIP1	348262	Q21469969
11956	Q18055776	SHISAL2A	348378	Q21112395
11958	Q18055777	FAM131C	348487	Q21112403
11960	Q18055779	MIR3667HG	348645	Q21105711
11962	Q18055781	C2orf48	348738	Q21110594
11964	Q18055785	LNP1	348801	Q21133188
11966	Q18055786	CFAP100	348807	Q21112976
11969	Q18047777	PYROXD2	84795	Q21111560
11975	Q18047783	PERM1	84808	Q21126806
11977	Q18047785	BUD13	84811	Q21130873
11979	Q18047787	PLPP7	84814	Q21124332
11981	Q18047788	RTN4IP1	84816	Q21127126
11983	Q18047789	TXNDC17	84817	Q21118087
11985	Q18047794	SFT2D3	84826	Q21121400
11987	Q18047798	ABHD14B	84836	Q21104863
11988	Q18047801	ZNF496	84838	Q21154321
11990	Q18047802	RAX2	84839	Q21126952
11992	Q18047803	HPDL	84842	Q21119130
11994	Q18047804	PHF5A	84844	Q21133877
11996	Q18047812	ZNF503	84858	Q21136650
11998	Q18047813	LRCH3	84859	Q21114274
12004	Q18047822	CBR4	84869	Q21102252
12006	Q18047831	ZNF514	84874	Q21136652
12008	Q18047836	ZBTB45	84878	Q21136892
12014	Q18047841	ZDHHC12	84885	Q21124761
12020	Q18055132	PPM1J	333926	Q21134461
12022	Q18055133	SNAI3	333929	Q21127195
12024	Q18055135	UBAC2	337867	Q21111819
12026	Q18043047	PPM1H	57460	Q21134465
12028	Q18043050	AMIGO1	57463	Q21112637
12029	Q18057741	WDR38	401551	Q21122950
12031	Q18057743	LCNL1	401562	Q21108862
12033	Q18057744	LINC02908	401563	Q21102356
12039	Q18057748	SLC25A53	401612	Q21121311
12041	Q18057759	GOLGA7B	401647	Q21103250
12043	Q18057767	OR51A4	401666	Q21120274
12044	Q18057768	OR51A2	401667	Q21120275
12047	Q18057793	RNF223	401934	Q21134286
12049	Q18057794	LDLRAD2	401944	Q21122318
12051	Q18057804	OR2T5	401993	Q21120331
12052	Q18057805	OR14I1	401994	Q21120256
12053	Q18057807	SRRD	402055	Q21136182
12059	Q18057827	CFAP99	402160	Q21100650
12061	Q18057848	OR2A42	402317	Q21109129
12062	Q18061134	H2AC19	723790	Q22677759
12063	Q18061137	INS-IGF2	723961	Q21111102
12065	Q18055990	RFLNB	359845	Q21114441
12067	Q18056012	ZBTB41	360023	Q21136886
12069	Q18056020	NANOGNB	360030	Q21134256
12071	Q18057976	C16orf74	404550	Q21112015
12073	Q18057978	SCGB1D4	404552	Q21121404
12075	Q18057980	DENND10	404636	Q21118129
12077	Q18057986	ANKHD1-EIF4EBP3	404734	Q21109437
12078	Q18057990	POTEG	404785	Q21124944
12080	Q18057992	DUOXA2	405753	Q21130093
12082	Q18048883	KTI12	112970	Q21103094
12087	Q18048887	MTFR2	113115	Q21133222
12089	Q18056056	TMPRSS9	360200	Q21126604
12090	Q18056057	GLT6D1	360203	Q21101621
12091	Q18056058	PRAC2	360205	Q21134715
12093	Q18056063	PRSS41	360226	Q21122572
12094	Q18056069	USP50	373509	Q21136463
12095	Q18056072	DND1	373863	Q21132982
12097	Q18056074	FBXW10B	374286	Q21115626
12099	Q18056076	PTCHD3	374308	Q21123343
12101	Q18056078	CCDC172	374355	Q21116977
12103	Q18056079	GALNT18	374378	Q21173711
12104	Q18056080	NCR3LG1	374383	Q21124088
12106	Q18056081	FAM111B	374393	Q21114431
12108	Q18056082	TMEM179B	374395	Q21133997
12110	Q18056083	TBC1D10C	374403	Q21173192
12116	Q18056086	PTPRQ	374462	Q21126868
12122	Q18056094	KIF7	374654	Q21114826
12127	Q18056096	HDDC3	374659	Q21117013
12129	Q18056099	TEPP	374739	Q21127385
12131	Q18056100	SPEM1	374768	Q21136149
12133	Q18056101	EFCAB5	374786	Q21113229
12139	Q18056103	ANKRD30B	374860	Q21109425
12141	Q18056104	CCDC178	374864	Q21116992
12145	Q18056106	PEAK3	374872	Q21108450
12155	Q18056109	ZNF699	374879	Q21173810
12157	Q18056111	YJEFN3	374887	Q21136609
12159	Q18056112	SBSN	374897	Q21133970
12161	Q18056113	ZNF829	374899	Q21136714
12169	Q18056115	B3GNT8	374907	Q21499158
12170	Q18056116	IGFL1	374918	Q21116049
12172	Q18056117	ZSWIM9	374920	Q21108451
12174	Q18056119	DRAXIN	374946	Q21201995
12180	Q18056122	SVBP	374969	Q21135746
12182	Q18056123	TEX38	374973	Q21122183
12184	Q18056124	MROH7	374977	Q21122409
12186	Q18056128	PEAR1	375033	Q21134674
12188	Q18056132	STUM	375057	Q21126476
12189	Q18057605	DEFB132	400830	Q21112112
12193	Q18057612	LRRC74B	400891	Q21122324
12195	Q18057620	IL17REL	400935	Q21103390
12197	Q18057625	LINC02898	400950	Q21110584
12199	Q18057628	EML6	400954	Q21113249
12201	Q18057636	RGPD1	400966	Q21122672
12207	Q18057647	C2orf66	401027	Q21110582
12213	Q18057649	IQCF3	401067	Q21107686
12215	Q18057655	FOXL2NB	401089	Q21101495
12217	Q18057657	C3orf80	401097	Q21102161
12219	Q18057661	DTHD1	401124	Q21110879
12221	Q18057665	PRR27	401137	Q21122568
12223	Q18057666	AMTN	401138	Q21131457
12224	Q18057667	CCSER1	401145	Q21117079
12226	Q18057669	C4orf3	401152	Q21172025
12228	Q18057671	RGS7BP	401190	Q21124981
12230	Q18057673	C5orf63	401207	Q21136437
12236	Q18057681	MCCD1	401250	Q21119982
12238	Q18057689	KLHL31	401265	Q21121538
12240	Q18057697	LINC02902	401335	Q21109751
12242	Q18057710	PRRT4	401399	Q21133929
12244	Q18057711	RAB19	401409	Q21126069
12246	Q18057712	OR2A7	401427	Q21109136
12247	Q18057715	USP17L1	401447	Q21175109
12248	Q18057717	RBIS	401466	Q21132943
12254	Q18057723	HACD4	401494	Q21111008
12256	Q18057727	TOMM5	401505	Q21135098
12258	Q18057734	LINC02872	401535	Q21102320
12260	Q18057737	CENPP	401541	Q21173221
12262	Q18057739	SNX30	401548	Q21125235
12264	Q18056161	TRIM73	375593	Q21122238
12266	Q18056166	KCP	375616	Q21133181
12268	Q18056167	SPATC1	375686	Q21207996
12270	Q18056169	ENHO	375704	Q21107287
12272	Q18056172	PTAR1	375743	Q21126056
12277	Q18056175	SWI5	375757	Q21134231
12279	Q18056177	PNPLA7	375775	Q21126835
12281	Q18056178	CYSRT1	375791	Q21132797
12283	Q18056181	LRRC10	376132	Q21207676
12285	Q18056187	ZC3H6	376940	Q21136780
12287	Q18056188	KLHL30	377007	Q21121518
12289	Q18056191	USP17L2	377630	Q21175108
12290	Q18056193	ENTPD8	377841	Q21130618
12292	Q18056203	TRIM74	378108	Q21122237
12294	Q18056210	CENPS	378708	Q22676920
12296	Q18056222	RNF148	378925	Q21135032
12298	Q18056224	RBMY1B	378948	Q21122656
12304	Q18056226	RBMY1E	378950	Q21122658
12306	Q18056227	RBMY1J	378951	Q21115232
12308	Q18056260	KCTD4	386618	Q21118586
12310	Q18056265	KRTAP10-6	386674	Q21120693
12312	Q18056266	KRTAP10-7	386675	Q21111125
12314	Q18056267	KRTAP10-9	386676	Q21111126
12316	Q18056268	KRTAP10-1	386677	Q21173905
12322	Q18056270	KRTAP10-2	386679	Q21120691
12324	Q18056272	KRTAP10-8	386681	Q21131600
12326	Q18056273	KRTAP10-3	386682	Q21120692
12328	Q18056274	KRTAP12-3	386683	Q21120690
12330	Q18056275	KRTAP12-4	386684	Q21118308
12332	Q18056276	KRTAP10-12	386685	Q21120694
12334	Q18061175	TMEM51-AS2	727684	Q21105519
12336	Q18061201	RNF208	727800	Q21131925
12338	Q18061213	SPATA31A3	727830	Q21126267
12340	Q18061218	GOLGA6L6	727832	Q21101562
12344	Q18061224	RGPD8	727851	Q21122669
12346	Q18061230	FAM156B	727866	Q21105349
12348	Q18061233	SPATA31A5	727905	Q21126263
12350	Q18061235	TLCD2	727910	Q21135796
12354	Q18061239	RHOXF2B	727940	Q21135389
12356	Q18061244	MROH1	727957	Q21122411
12358	Q18061264	CT47A10	728036	Q21117370
12360	Q18061266	CT47A9	728042	Q21117370
12366	Q18061269	CT47A8	728049	Q21117370
12368	Q18061271	CT47A6	728062	Q21117370
12370	Q18061274	CT47A5	728072	Q21117370
12372	Q18061275	CT47A4	728075	Q21117370
12374	Q18061277	CT47A3	728082	Q21117370
12376	Q18061280	CT47A2	728090	Q21117370
12378	Q18061281	CT47A1	728096	Q21117370
12380	Q18061287	ZBTB8B	728116	Q21136786
12382	Q18061288	NUTM2A	728118	Q21134153
12390	Q18055796	ZNF713	349075	Q21174108
12392	Q18055798	WDR86	349136	Q21124728
12394	Q18055804	FOXD4L4	349334	Q21112455
12399	Q18055812	RTN4RL2	349667	Q21125004
12400	Q18055825	DNAAF3	352909	Q21105750
12402	Q18055850	ZNF429	353088	Q21174084
12404	Q18055855	RILPL1	353116	Q21125073
12406	Q18055856	LCE1A	353131	Q21116103
12408	Q18055857	LCE1B	353132	Q21106602
12410	Q18055858	LCE1C	353133	Q21116098
12412	Q18055859	LCE1D	353134	Q21116099
12414	Q18055860	LCE1E	353135	Q21116100
12416	Q18055862	LCE1F	353137	Q21116101
12418	Q18055863	LCE2A	353139	Q21113572
12420	Q18055864	LCE2C	353140	Q21116106
12422	Q18055865	LCE2D	353141	Q21106604
12424	Q18055867	LCE3A	353142	Q21116104
12426	Q18055868	LCE3B	353143	Q21116105
12428	Q18055869	LCE3C	353144	Q21106600
12430	Q18055870	LCE3E	353145	Q21106601
12436	Q18055879	PADI6	353238	Q21123679
12438	Q18055882	ZNF445	353274	Q21134851
12440	Q18055883	KRT26	353288	Q21118539
12450	Q18055887	KRTAP12-2	353323	Q21115378
12452	Q18055888	SPATA12	353324	Q21122095
12454	Q18055890	KRTAP12-1	353332	Q21103073
12456	Q18055891	KRTAP10-10	353333	Q21120689
12462	Q18055899	VCY1B	353513	Q21135889
12464	Q18055903	BPIFB3	359710	Q21115549
12470	Q18056398	SH2D4B	387694	Q21126371
12472	Q18056402	CC2D2B	387707	Q21110515
12474	Q18056403	ENO4	387712	Q21107277
12475	Q18056405	TEX36	387718	Q21122182
12477	Q18056415	INSC	387755	Q21111109
12479	Q18056416	FIBIN	387758	Q21130917
12481	Q18056417	C11orf96	387763	Q21110647
12483	Q18056419	SPDYC	387778	Q21135665
12485	Q18056420	LIPT2	387787	Q21120776
12487	Q18056421	VSTM5	387804	Q21125695
12489	Q18056423	CLEC2A	387836	Q21114177
12491	Q18056424	CLEC12B	387837	Q21108377
12493	Q18056427	REP15	387849	Q21159249
12495	Q18056429	CCDC184	387856	Q21109490
12497	Q18056433	TMEM233	387890	Q21136277
12499	Q18056436	C1QTNF9B	387911	Q21111740
12501	Q18056437	SHISA2	387914	Q21136027
12503	Q18056438	NHLRC3	387921	Q21123615
12505	Q18056439	SERP2	387923	Q21119216
12507	Q18056445	TOMM20L	387990	Q21122865
12509	Q18056455	TNFAIP8L3	388121	Q21125458
12511	Q18056458	C2CD4B	388125	Q21111739
12517	Q18056465	PRR25	388199	Q21122582
12519	Q18056466	SBK1	388228	Q21122757
12520	Q18056469	C16orf87	388272	Q21112002
12522	Q18056471	C16orf97	388276	Q21111996
12524	Q18056473	C16orf47	388289	Q21112005
12526	Q18056478	C17orf100	388327	Q21100897
12528	Q18056479	SPDYE4	388333	Q21135658
12530	Q18056480	TMEM220	388335	Q21136302
12536	Q18056483	LRRC75A	388341	Q21122331
12542	Q18056490	CCDC103	388389	Q21102244
12544	Q18056491	RPRML	388394	Q21120570
12546	Q18056493	YPEL2	388403	Q21136504
12548	Q18056494	LINC02875	388407	Q21100931
12550	Q18056495	BTBD17	388419	Q21112852
12552	Q18056498	POTEC	388468	Q21124938
12554	Q18056504	CLEC17A	388512	Q21130884
12556	Q18056506	ZNF728	388523	Q21134870
12558	Q18056511	ZNF790	388536	Q21136722
12560	Q18056517	BLOC1S3	388552	Q21111715
12562	Q18056518	MEIOSIN	388553	Q21115485
12566	Q18044467	CPNE5	57699	Q21115713
12568	Q18044472	FHIP2A	57700	Q21105934
12570	Q18044475	NCKAP5L	57701	Q21133388
12572	Q18044479	CWC22	57703	Q21130585
12574	Q18044485	WDFY4	57705	Q21122956
12576	Q18044494	MEAK7	57707	Q21121081
12578	Q18044509	KIAA1614	57710	Q21118464
12584	Q18044518	SFMBT2	57713	Q21122818
12586	Q18044529	PPP4R4	57718	Q21124328
12588	Q18044532	ANO8	57719	Q21105211
12589	Q18044541	IGDCC4	57722	Q21116053
12599	Q18044566	ANKRD36B	57730	Q21201648
12611	Q18044606	RBAK	57786	Q21125028
12617	Q18044621	BRINP2	57795	Q21110493
12619	Q18044625	GATAD1	57798	Q21114563
12625	Q18044634	HES4	57801	Q21120605
12627	Q18044671	GRHL3	57822	Q21111403
12629	Q18044684	HMHB1	57824	Q21119078
12631	Q18044688	RAP2C	57826	Q21121212
12633	Q18044693	C6orf47	57827	Q21111922
12639	Q18044712	KRTAP5-8	57830	Q21108823
12645	Q18044736	SLC46A2	57864	Q21122903
12647	Q18044768	NEUROD4	58158	Q21118842
12649	Q18044775	NFE4	58160	Q21133486
12665	Q18044841	ENOPH1	58478	Q21101162
12671	Q18044867	TRAPPC1	58485	Q21175125
12673	Q18044885	ABHD17C	58489	Q21113652
12678	Q18044906	INIP	58493	Q21124366
12680	Q18044920	OVOL2	58495	Q21122467
12698	Q18044957	OPRPN	58503	Q21174811
12699	Q18044964	ARHGAP22	58504	Q21102148
12701	Q18044970	OSTC	58505	Q21115854
12703	Q18044975	SCAF1	58506	Q21135997
12705	Q18044993	PRODH2	58510	Q21124964
12707	Q18045003	DLGAP3	58512	Q21115806
12709	Q18045028	DMRT3	58524	Q21113987
12711	Q18045034	WIZ	58525	Q21136602
12713	Q18045039	MID1IP1	58526	Q21107825
12715	Q18045047	ABRACL	58527	Q21111160
12717	Q18045051	RRAGD	58528	Q21123860
12719	Q18045061	LY6G6D	58530	Q21119943
12725	Q18045077	MPP4	58538	Q21108953
12727	Q18045094	CARD18	59082	Q21100520
12729	Q18045097	ENPP5	59084	Q21105888
12731	Q18045104	EVA1C	59271	Q21118101
12733	Q18045112	TLNRD1	59274	Q21133475
12735	Q18045117	NTN4	59277	Q21124858
12737	Q18045124	CACNG8	59283	Q21113967
12739	Q18045129	CACNG7	59284	Q21113936
12745	Q18045161	PRDM13	59336	Q21123322
12746	Q18045170	PLEKHA2	59339	Q21120449
12748	Q18045220	PBOV1	59351	Q21122474
12750	Q18045232	TMEM35A	59353	Q21134624
12752	Q18045244	GPBP1L1	60313	Q21103208
12758	Q18058865	LCE6A	448835	Q21116086
12760	Q18058908	LRRC37A2	474170	Q21132697
12762	Q18058912	SPIN2B	474343	Q21121431
12764	Q18058913	GIMAP6	474344	Q21118209
12766	Q18058915	LRRC18	474354	Q21122329
12768	Q18058918	F8A2	474383	Q21106039
12770	Q18058919	F8A3	474384	Q21106039
12772	Q18058923	PPDPFL	492307	Q21124917
12774	Q18058924	IGIP	492311	Q21111076
12776	Q18058936	TRIM72	493829	Q21119140
12778	Q18058939	CCDC73	493860	Q21113951
12780	Q18058941	EID3	493861	Q21110072
12782	Q18058944	RNASE12	493901	Q21121241
12788	Q18058948	RBMXL1	494115	Q21120545
12790	Q18058950	SPANXN2	494119	Q21122117
12792	Q18058952	CHAC2	494143	Q21102304
12793	Q18058955	FBXO47	494188	Q21101341
12795	Q18058976	RNF165	494470	Q21135031
12799	Q18058978	TYMSOS	494514	Q21113963
12803	Q18058985	TIFAB	497189	Q21126569
12805	Q18058986	CLEC18B	497190	Q21108383
12807	Q18058994	MS4A13	503497	Q21119376
12809	Q18057857	SOHLH1	402381	Q21136137
12812	Q18057860	XKRX	402415	Q21123991
12814	Q18057869	KPNA7	402569	Q21131551
12816	Q18057873	IGLON5	402665	Q21131546
12822	Q18057903	OR2T35	403244	Q21120280
12823	Q18057925	OR5H14	403273	Q21120990
12824	Q18057926	OR5H15	403274	Q21120987
12825	Q18057929	OR5K3	403277	Q21134358
12826	Q18057930	OR5K4	403278	Q21124100
12827	Q18057932	OR6C65	403282	Q21120992
12828	Q18057934	OR6C68	403284	Q21120988
12829	Q18057952	PLPP6	403313	Q21124331
12831	Q18057957	ZBTB34	403341	Q21136891
12833	Q18057961	HAPLN4	404037	Q21133241
12835	Q18057969	CTXN1	404217	Q21109960
12837	Q18057973	YY2	404281	Q21135153
12840	Q18056135	PFN4	375189	Q21124962
12846	Q18056138	ANKRD36	375248	Q21111436
12848	Q18056140	RBM43	375287	Q21125042
12850	Q18056142	CERKL	375298	Q21132586
12852	Q18056143	CATIP	375307	Q21109636
12854	Q18056146	AQP12A	375318	Q21106486
12855	Q18056147	LHFPL4	375323	Q21118653
12857	Q18056148	TOPAZ1	375337	Q21121459
12865	Q18056153	NRROS	375387	Q21133328
12869	Q18056156	SIMC1	375484	Q21125194
12871	Q18056160	VWC2	375567	Q21125722
12873	Q18056163	NAT16	375607	Q21113415
12875	Q18059612	SLC35G6	643664	Q21121248
12877	Q18059614	CCER2	643669	Q21113916
12883	Q18059618	GOLGA8N	643699	Q21103226
12885	Q18059632	KRTAP24-1	643803	Q21108831
12887	Q18059633	KRTAP27-1	643812	Q21108830
12893	Q18059641	PGA4	643847	Q21123730
12894	Q18059643	TMPPE	643853	Q21134639
12896	Q18059644	CTAGE9	643854	Q21113064
12898	Q18059651	CBLN3	643866	Q21115615
12900	Q18059660	RNF222	643904	Q21134285
12902	Q18059664	CRNDE	643911	Q29474067
12904	Q18059672	TMEM88B	643965	Q21136274
12906	Q18059679	FNDC10	643988	Q21105480
12908	Q18059687	CBWD6	644019	Q21102221
12916	Q18059725	PIRT	644139	Q21124284
12918	Q18059727	WIPF3	644150	Q21136600
12924	Q18045276	TSKS	60385	Q21134022
12926	Q18045307	CDH26	60437	Q21111817
12930	Q18045356	PPCDC	60490	Q22680147
12932	Q18045377	CCDC81	60494	Q21113950
12936	Q18045413	LDAH	60526	Q21108867
12938	Q18045426	SPCS3	60559	Q21174200
12940	Q18045434	SCOC	60592	Q21133655
12948	Q18056523	ZNF888	388559	Q21136709
12950	Q18056526	TMEM238	388564	Q21136278
12952	Q18053073	GARIN6	196472	Q21100403
12954	Q18053076	EEF2KMT	196483	Q21105873
12955	Q18053077	PIANP	196500	Q21126823
12957	Q18053081	METTL21C	196541	Q21114383
12958	Q18053083	VSTM4	196740	Q21125753
12960	Q18053085	FAM24B	196792	Q21106079
12962	Q18053092	CT62	196993	Q21132968
12964	Q18053093	GRAMD2A	196996	Q21103292
12966	Q18053096	PATL2	197135	Q21120390
12968	Q18053100	LDHD	197257	Q21119932
12969	Q18053106	ZNF778	197320	Q21173817
12971	Q18053112	EME2	197342	Q21113244
12973	Q18053118	NSMCE1	197370	Q21107960
12979	Q18053120	LKAAEAR1	198437	Q21108885
12985	Q18053122	TTC21A	199223	Q21114072
12987	Q18053123	MCEMP1	199675	Q21133372
12989	Q18053124	ZNF627	199692	Q21173435
12991	Q18053125	DAND5	199699	Q21132974
12993	Q18053126	ZNF585A	199704	Q21136521
12999	Q18053129	CADM4	199731	Q21132151
13001	Q18053130	THAP8	199745	Q21126554
13007	Q18053133	ZNF626	199777	Q21174383
13009	Q18053135	ADM5	199800	Q21112485
13010	Q18053137	LCE4A	199834	Q21106603
13012	Q18053142	FYB2	199920	Q21105527
13014	Q18053144	TMEM61	199964	Q21134641
13016	Q18053146	FAAP20	199990	Q21101278
13018	Q18053147	CDCP2	200008	Q21105612
13032	Q18053154	DYNLT5	200132	Q21127359
13034	Q18053157	C1orf100	200159	Q21105511
13036	Q18053158	SPAG17	200162	Q21126422
13038	Q18053159	SLFNL1	200172	Q21121420
13040	Q18053160	KRTCAP2	200185	Q21133262
13042	Q18053163	IBA57	200205	Q21116951
13044	Q18053164	FAM209A	200232	Q21110234
13046	Q18053167	RNF215	200312	Q21135037
13048	Q18053170	FOXD4L1	200350	Q21112475
13054	Q18053172	VWA3B	200403	Q21125724
13056	Q18053173	CREG2	200407	Q21108437
13058	Q18053176	GKN2	200504	Q21101623
13060	Q18053177	TEX37	200523	Q21112130
13062	Q18053179	APLF	200558	Q21116601
13067	Q18053183	TMEM17	200728	Q21174953
13069	Q18053185	TIGD1	200765	Q21122854
13071	Q18053186	ALG1L	200810	Q21132408
13072	Q18053188	KCTD6	200845	Q21096446
13074	Q18053191	DHFR2	200895	Q21102712
13076	Q18053195	FBXO45	200933	Q21132234
13086	Q18053200	DHRS7C	201140	Q21113195
13092	Q18053202	CENPV	201161	Q21132593
13094	Q18053204	PLD6	201164	Q21124923
13103	Q18053208	LYRM9	201229	Q21114913
13105	Q18053209	SLC16A13	201232	Q21122385
13107	Q18053210	SPEM2	201243	Q21100913
13109	Q18053211	CENPX	201254	Q21114075
13111	Q18053212	LRRC45	201255	Q21114885
13113	Q18053218	RDM1	201299	Q21120867
13115	Q18053219	SPNS3	201305	Q21126445
13117	Q18053221	RAB12	201475	Q21124980
13119	Q18053223	ZBTB7C	201501	Q21136777
13121	Q18053224	ZNF584	201514	Q21174395
13123	Q18053230	PDE12	201626	Q21119697
13125	Q18053231	DENND6A	201627	Q21115765
13127	Q18056290	AMIGO3	386724	Q21112639
13128	Q18056330	CENPW	387103	Q21132588
13134	Q18056339	C6orf120	387263	Q21100672
13136	Q18056340	KRTAP5-1	387264	Q21171406
13138	Q18056341	KRTAP5-3	387266	Q21108835
13140	Q18056342	KRTAP5-4	387267	Q21130943
13142	Q18056343	KRTAP5-10	387273	Q21108833
13144	Q18056358	NSUN4	387338	Q21123165
13145	Q18056371	RASL11A	387496	Q21125099
13147	Q18056378	PEDS1	387521	Q21134320
13149	Q18056385	ILDR2	387597	Q21116072
13151	Q18056389	C10orf113	387638	Q21110633
13153	Q18056827	LRRC10B	390205	Q21122310
13155	Q18056840	TRIM77	390231	Q21122230
13157	Q18056844	KDM4E	390245	Q21114784
13160	Q18056854	OR8B3	390271	Q21124172
13161	Q18056872	OR6C76	390326	Q21120994
13162	Q18056874	OR6C70	390327	Q21120991
13163	Q18056906	RNASE9	390443	Q21123840
13165	Q18056926	KBTBD13	390594	Q21107826
13167	Q18056927	UBAP1L	390595	Q21135852
13169	Q18056929	SKOR1	390598	Q21135605
13171	Q18056934	ANKRD34C	390616	Q21111451
13173	Q18056946	C1QTNF8	390664	Q21116905
13175	Q18056947	PTX4	390667	Q21120503
13177	Q18056953	PABPN1L	390748	Q21110161
13179	Q18056958	ARL5C	390790	Q21097413
13181	Q18056973	ONECUT3	390874	Q21119626
13183	Q18056983	NUDT19	390916	Q21120149
13189	Q18056986	PINLYP	390940	Q21134172
13191	Q18056990	ZNF805	390980	Q21136715
13193	Q18056994	PRAMEF12	390999	Q21134731
13195	Q18056995	PRAMEF8	391002	Q21134191
13197	Q18056997	PRAMEF17	391004	Q21134752
13199	Q18057011	FRRS1	391059	Q21201211
13201	Q18057022	VHLL	391104	Q21112111
13203	Q18057028	OR6K3	391114	Q21134365
13204	Q18057107	OR2L3	391192	Q21120339
13205	Q18057122	SPINT4	391253	Q21124559
13207	Q18062874	KHDC1L	100129128	Q21113560
13213	Q18062909	TDRD15	100129278	Q21125310
13215	Q18062936	C9orf92	100129385	Q21102321
13217	Q18058493	C6orf226	441150	Q21111554
13219	Q18058497	OOEP	441161	Q21119624
13221	Q18058500	CALHM6	441168	Q21106050
13225	Q18058516	SPDYE3	441272	Q21135657
13227	Q18058517	SPDYE2	441273	Q21130837
13229	Q18058518	AKR1B15	441282	Q21105000
13230	Q18058519	CTAGE15	441294	Q21113063
13232	Q18058521	OR4F21	441308	Q21120261
13233	Q18058541	AARD	441376	Q21116254
13235	Q18058563	NUTM2G	441457	Q21134150
13237	Q18058567	STPG3	441476	Q21102376
13239	Q18058578	RTL8B	441518	Q21114423
13241	Q18058580	CT45A3	441519	Q21117357
13243	Q18058585	SPANXN4	441525	Q21122115
13245	Q18058586	PGAM4	441531	Q21121872
13247	Q18058595	FRG2B	441581	Q21107477
13249	Q18058604	TSPAN11	441631	Q21122893
13251	Q18058193	CDRT15P3	408029	Q21131478
13257	Q18058196	SPINK14	408187	Q21114771
13263	Q18058200	TBC1D3B	414059	Q21123455
13269	Q18058211	ACBD7	414149	Q21115277
13271	Q18058212	C10orf105	414152	Q21110670
13273	Q18058217	C10orf62	414157	Q21110631
13275	Q18058220	AGAP6	414189	Q21109391
13277	Q18056525	ZNF761	388561	Q21174366
13279	Q18056527	ZNF470	388566	Q21174311
13283	Q18056529	ZNF324B	388569	Q21174297
13285	Q18056533	SMIM1	388588	Q21175101
13287	Q18056534	RNF207	388591	Q21135030
13289	Q18056535	TMEM82	388595	Q21134603
13291	Q18056540	CD164L2	388611	Q21115571
13293	Q18056544	LDLRAD1	388633	Q21132403
13295	Q18056545	GBP7	388646	Q21114590
13297	Q18056546	C1orf146	388649	Q21105524
13299	Q18056547	DIPK1A	388650	Q21105959
13301	Q18056548	SLC6A17	388662	Q21124456
13303	Q18056549	LINC02868	388667	Q21105505
13305	Q18056552	LYSMD1	388695	Q21118952
13307	Q18056553	HRNR	388697	Q21133136
13308	Q18056554	FLG2	388698	Q21114503
13310	Q18056556	CFAP141	388701	Q21105522
13312	Q18056560	C1orf53	388722	Q21105523
13314	Q18056564	LINC02897	388759	Q21105534
13316	Q18056568	EFCAB8	388795	Q21113232
13318	Q18056570	FAM209B	388799	Q21110233
13320	Q18056572	KRTAP26-1	388818	Q21102503
13322	Q18056575	LRRC75B	388886	Q21122315
13324	Q18056581	PCARE	388939	Q21110561
13326	Q18056584	TSPYL6	388951	Q21123509
13328	Q18056585	C2orf78	388960	Q21131477
13330	Q18056586	BOLA3	388962	Q21116891
13332	Q18056589	C2orf68	388969	Q21110576
13334	Q18056595	SP5	389058	Q21122074
13335	Q18056596	PLEKHM3	389072	Q21122007
13337	Q18056598	RESP18	389075	Q21134390
13343	Q18056603	ZNF662	389114	Q21174389
13345	Q18056604	CDHR4	389118	Q21132569
13347	Q18056606	INKA1	389119	Q21110263
13349	Q18056609	IQCF2	389123	Q21107720
13351	Q18056610	IQCF5	389124	Q21107677
13353	Q18056611	MUSTN1	389125	Q21108080
13355	Q18056617	PRR23B	389151	Q21122538
13357	Q18056622	ANKUB1	389161	Q21109426
13359	Q18056625	LEKR1	389170	Q21120768
13361	Q18056637	LRRC14B	389257	Q21122309
13363	Q18056638	ANXA2R	389289	Q21115389
13364	Q18056640	TEX43	389320	Q21122184
13366	Q18056644	ARHGEF37	389337	Q21115301
13368	Q18056646	PSMG4	389362	Q21122594
13370	Q18056647	SFTA2	389376	Q21121403
13372	Q18056648	CLPSL2	389383	Q21100855
13376	Q18058992	C18orf32	497661	Q21132187
13378	Q18058998	SPRN	503542	Q21133841
13380	Q18059001	ARGFX	503582	Q21130014
13381	Q18059006	DEFB107B	503614	Q21105745
13383	Q18059007	DEFB104B	503618	Q21105754
13385	Q18059032	DPRX	503834	Q21113203
13387	Q18059033	DUXA	503835	Q21118038
13389	Q18059039	DEFB106B	503841	Q21105746
13391	Q18059043	DEFB105B	504180	Q21105753
13393	Q18059047	OR8U9	504190	Q21124112
13400	Q18059050	CT45A1	541466	Q21207327
13402	Q18059056	EOLA2	541578	Q21107090
13404	Q18059059	C1QTNF9B-AS1	542767	Q21121142
13406	Q18059060	SSX4B	548313	Q21135705
13408	Q18059062	SLX1A	548593	Q21136117
13414	Q18059069	DNAJC25	548645	Q22677194
