	title	page_length	last_touched	lastrevid	geneID	proteinID	wikilink	counts
223	PAQR6	639	2022-03-11T23:49:22Z	1003712152	79957	Q21149705	https://en.wikipedia.org/wiki/PAQR6	1
224	ALG10B	639	2022-03-12T00:02:05Z	928711405	144245	Q21116385	https://en.wikipedia.org/wiki/ALG10B	1
225	PAQR7	642	2022-03-11T23:45:21Z	1018292532	164091	Q21120055	https://en.wikipedia.org/wiki/PAQR7	1
226	Bank1	643	2022-03-11T23:37:51Z	1075478477	55024	Q21132760	https://en.wikipedia.org/wiki/Bank1	1
227	TENT5D	646	2022-03-11T23:55:58Z	1044597736	169966	Q21105561	https://en.wikipedia.org/wiki/TENT5D	1
228	Pleckstrin	647	2022-03-14T02:48:07Z	1070560100	5341	Q22679878	https://en.wikipedia.org/wiki/Pleckstrin	1
229	KCMF1	654	2022-03-11T23:47:54Z	995710023	56888	Q21119222	https://en.wikipedia.org/wiki/KCMF1	1
230	KCMF1	654	2022-03-11T23:47:54Z	995710023	56888	Q21139572	https://en.wikipedia.org/wiki/KCMF1	1
231	PAQR5	654	2022-03-11T23:49:22Z	849089075	54852	Q21120057	https://en.wikipedia.org/wiki/PAQR5	1
232	PAQR5	654	2022-03-11T23:49:22Z	849089075	54852	Q21151441	https://en.wikipedia.org/wiki/PAQR5	1
233	RPL26L1	655	2022-03-12T00:03:37Z	951163811	51121	Q21134214	https://en.wikipedia.org/wiki/RPL26L1	1
234	RPL26L1	655	2022-03-12T00:03:37Z	951163811	51121	Q21138851	https://en.wikipedia.org/wiki/RPL26L1	1
235	GBP5	656	2022-03-11T23:33:41Z	1060644649	115362	Q21114594	https://en.wikipedia.org/wiki/GBP5	1
236	USP19	659	2022-03-11T23:46:28Z	905375640	10869	Q21126693	https://en.wikipedia.org/wiki/USP19	1
237	NAP1L3	674	2022-03-11T23:55:51Z	1044597033	4675	Q21134240	https://en.wikipedia.org/wiki/NAP1L3	1
238	SLC22A24	675	2022-03-11T23:46:57Z	885731583	283238	Q21133581	https://en.wikipedia.org/wiki/SLC22A24	1
239	PYGO1	679	2022-03-11T23:33:20Z	905327486	26108	Q21113913	https://en.wikipedia.org/wiki/PYGO1	1
240	RTL3	683	2022-03-11T23:52:41Z	1044597312	203430	Q21124755	https://en.wikipedia.org/wiki/RTL3	1
241	FJX1	686	2022-03-11T23:44:41Z	961376930	24147	Q21110891	https://en.wikipedia.org/wiki/FJX1	1
242	TTYH3	689	2022-03-12T00:03:34Z	950601468	80727	Q21135846	https://en.wikipedia.org/wiki/TTYH3	1
243	TMEM109	690	2022-03-11T23:47:50Z	995378223	79073	Q21134423	https://en.wikipedia.org/wiki/TMEM109	1
244	OPN1MW2	692	2022-03-13T19:52:18Z	968994018	2652	Q23301892	https://en.wikipedia.org/wiki/OPN1MW2	1
245	OPN1MW2	692	2022-03-13T19:52:18Z	968994018	728458	Q23301892	https://en.wikipedia.org/wiki/OPN1MW2	1
246	OPN1MW2	692	2022-03-13T19:52:18Z	968994018	101060233	Q23301892	https://en.wikipedia.org/wiki/OPN1MW2	1
247	OPN1MW2	692	2022-03-13T19:52:18Z	968994018	107984055	Q23301892	https://en.wikipedia.org/wiki/OPN1MW2	1
248	NKAIN1	697	2022-03-11T23:55:48Z	1003703552	79570	Q21123103	https://en.wikipedia.org/wiki/NKAIN1	1
249	NKAIN1	697	2022-03-11T23:55:48Z	1003703552	79570	Q21137644	https://en.wikipedia.org/wiki/NKAIN1	1
250	LAPTM4A	698	2022-03-11T23:51:50Z	1014643518	9741	Q21119277	https://en.wikipedia.org/wiki/LAPTM4A	1
251	PRAP1	698	2022-03-11T23:51:51Z	1071716358	118471	Q21134195	https://en.wikipedia.org/wiki/PRAP1	1
252	CDYL2	702	2022-03-11T23:33:35Z	905051423	124359	Q21111400	https://en.wikipedia.org/wiki/CDYL2	1
253	RSPH14	704	2022-03-11T23:50:28Z	799872008	27156	Q21130687	https://en.wikipedia.org/wiki/RSPH14	1
254	RSPH14	704	2022-03-11T23:50:28Z	799872008	27156	Q21140385	https://en.wikipedia.org/wiki/RSPH14	1
255	DEPDC1	704	2022-03-11T23:35:38Z	1003874024	55635	Q21102540	https://en.wikipedia.org/wiki/DEPDC1	1
256	DEPDC1	704	2022-03-11T23:35:38Z	1003874024	55635	Q21140702	https://en.wikipedia.org/wiki/DEPDC1	1
257	MB21D1	705	2022-03-11T23:46:19Z	978136764	115004	Q22676633	https://en.wikipedia.org/wiki/MB21D1	1
258	PAGE1	706	2022-03-11T23:53:08Z	1044597144	8712	Q21101246	https://en.wikipedia.org/wiki/PAGE1	1
259	TRPT1	710	2022-03-11T23:03:27Z	1075834059	83707	Q21148458	https://en.wikipedia.org/wiki/TRPT1	1
260	TRPT1	710	2022-03-11T23:03:27Z	1075834059	83707	Q21149950	https://en.wikipedia.org/wiki/TRPT1	1
261	TRPT1	710	2022-03-11T23:03:27Z	1075834059	83707	Q7671489	https://en.wikipedia.org/wiki/TRPT1	1
262	INTS1	712	2022-03-11T23:47:40Z	798276936	26173	Q21204219	https://en.wikipedia.org/wiki/INTS1	1
263	EFHD2	713	2022-03-11T23:47:56Z	1003722884	79180	Q21114366	https://en.wikipedia.org/wiki/EFHD2	1
264	TOR3A	714	2022-03-11T23:54:50Z	1049195269	64222	Q21121460	https://en.wikipedia.org/wiki/TOR3A	1
265	TOR3A	714	2022-03-11T23:54:50Z	1049195269	64222	Q21147523	https://en.wikipedia.org/wiki/TOR3A	1
266	PAN3	716	2022-03-11T23:48:44Z	995372174	255967	Q21126791	https://en.wikipedia.org/wiki/PAN3	1
267	PRSS55	719	2022-03-11T23:55:19Z	903443441	203074	Q21135187	https://en.wikipedia.org/wiki/PRSS55	1
268	DDI1	719	2022-03-11T23:33:05Z	905052161	414301	Q21113965	https://en.wikipedia.org/wiki/DDI1	1
269	TMEM243	723	2022-03-11T23:55:43Z	1055701589	79161	Q21136384	https://en.wikipedia.org/wiki/TMEM243	1
270	AKIP1	724	2022-03-11T23:34:41Z	870746283	56672	Q21108190	https://en.wikipedia.org/wiki/AKIP1	1
271	PIGW	725	2022-03-11T23:49:03Z	799432144	284098	Q21123742	https://en.wikipedia.org/wiki/PIGW	1
272	FAM120C	736	2022-03-11T23:32:42Z	808134963	54954	Q21114465	https://en.wikipedia.org/wiki/FAM120C	1
273	FOXS1	737	2022-03-11T23:53:55Z	1027226911	2307	Q21115909	https://en.wikipedia.org/wiki/FOXS1	1
274	STOX1	744	2022-03-11T23:34:23Z	861095676	219736	Q21114664	https://en.wikipedia.org/wiki/STOX1	1
275	TBC1D12	750	2022-03-11T23:40:16Z	1059840945	23232	Q21123459	https://en.wikipedia.org/wiki/TBC1D12	1
276	CPNE7	752	2022-03-11T23:49:58Z	1050603136	27132	Q21106645	https://en.wikipedia.org/wiki/CPNE7	1
277	PARP16	753	2022-03-11T23:34:30Z	905374420	54956	Q21125793	https://en.wikipedia.org/wiki/PARP16	1
278	YTHDF1	755	2022-03-11T23:36:01Z	1002844030	54915	Q21136798	https://en.wikipedia.org/wiki/YTHDF1	1
279	RAI1	757	2022-03-13T19:39:27Z	955404378	10743	Q21174723	https://en.wikipedia.org/wiki/RAI1	1
280	CNOT11	760	2022-03-12T00:03:37Z	995704779	55571	Q21109877	https://en.wikipedia.org/wiki/CNOT11	1
281	G0S2	760	2022-03-11T23:46:51Z	1049195368	50486	Q21115927	https://en.wikipedia.org/wiki/G0S2	1
282	CEP128	762	2022-03-11T23:46:56Z	995785537	145508	Q21117126	https://en.wikipedia.org/wiki/CEP128	1
283	CEP128	762	2022-03-11T23:46:56Z	995785537	145508	Q21140072	https://en.wikipedia.org/wiki/CEP128	1
284	GSDMC	763	2022-03-11T23:48:20Z	995237850	56169	Q21119017	https://en.wikipedia.org/wiki/GSDMC	1
285	CNOT10	764	2022-03-12T00:03:37Z	995729134	25904	Q21109873	https://en.wikipedia.org/wiki/CNOT10	1
286	CNOT10	764	2022-03-12T00:03:37Z	995729134	25904	Q21150246	https://en.wikipedia.org/wiki/CNOT10	1
287	MLLT6	768	2022-03-11T23:57:21Z	1075476643	4302	Q21114109	https://en.wikipedia.org/wiki/MLLT6	1
288	MLLT6	768	2022-03-11T23:57:21Z	1075476643	4302	Q21116356	https://en.wikipedia.org/wiki/MLLT6	1
289	TSPAN14	772	2022-03-11T23:57:18Z	1075476877	81619	Q21126678	https://en.wikipedia.org/wiki/TSPAN14	1
290	EFCC1	773	2022-03-11T23:37:50Z	995160755	79825	Q21113243	https://en.wikipedia.org/wiki/EFCC1	1
291	PRCD	780	2022-03-11T23:33:02Z	808146915	768206	Q21123315	https://en.wikipedia.org/wiki/PRCD	1
292	ZDHHC14	790	2022-03-11T23:35:48Z	821509166	79683	Q21124752	https://en.wikipedia.org/wiki/ZDHHC14	1
293	FOXQ1	793	2022-03-11T23:46:45Z	1027226708	94234	Q21115913	https://en.wikipedia.org/wiki/FOXQ1	1
294	ZFYVE28	795	2022-03-11T23:49:41Z	995273514	57732	Q21119367	https://en.wikipedia.org/wiki/ZFYVE28	1
295	DNAH7	798	2022-03-11T23:33:56Z	1000746681	56171	Q21114319	https://en.wikipedia.org/wiki/DNAH7	1
296	PHYHIP	798	2022-03-11T23:47:56Z	995848987	9796	Q21119725	https://en.wikipedia.org/wiki/PHYHIP	1
297	PLSCR5	803	2022-03-11T23:24:25Z	1043941288	389158	Q21123776	https://en.wikipedia.org/wiki/PLSCR5	1
298	DTWD1	806	2022-03-11T23:10:25Z	1070281311	56986	Q21110057	https://en.wikipedia.org/wiki/DTWD1	1
299	AKR7A3	812	2022-03-11T23:55:09Z	1003723042	22977	Q21097420	https://en.wikipedia.org/wiki/AKR7A3	1
300	TMED3	816	2022-03-11T23:51:29Z	1045659212	23423	Q21125349	https://en.wikipedia.org/wiki/TMED3	1
301	ZYG11B	822	2022-03-11T23:36:30Z	822591028	79699	Q21124804	https://en.wikipedia.org/wiki/ZYG11B	1
302	RASAL3	824	2022-03-11T23:47:57Z	997974373	64926	Q21126949	https://en.wikipedia.org/wiki/RASAL3	1
303	NT5C1A	827	2022-03-11T23:46:43Z	995369990	84618	Q21109378	https://en.wikipedia.org/wiki/NT5C1A	1
304	MEI1	832	2022-03-11T23:50:45Z	995736464	150365	Q21120005	https://en.wikipedia.org/wiki/MEI1	1
305	MEI1	832	2022-03-11T23:50:45Z	995736464	150365	Q21145125	https://en.wikipedia.org/wiki/MEI1	1
306	UFSP1	832	2022-03-12T00:03:37Z	951297758	402682	Q21123562	https://en.wikipedia.org/wiki/UFSP1	1
307	EHHADH	834	2022-03-13T20:02:55Z	848994925	1962	Q21096438	https://en.wikipedia.org/wiki/EHHADH	1
308	CPLANE1	835	2022-03-11T23:29:23Z	994776043	65250	Q21117172	https://en.wikipedia.org/wiki/CPLANE1	1
309	CPLANE1	835	2022-03-11T23:29:23Z	994776043	65250	Q21143599	https://en.wikipedia.org/wiki/CPLANE1	1
310	MPHOSPH6	842	2022-03-11T23:05:17Z	980069403	10200	Q21132813	https://en.wikipedia.org/wiki/MPHOSPH6	1
311	RHOXF2	847	2022-03-11T23:34:59Z	858246738	84528	Q21116419	https://en.wikipedia.org/wiki/RHOXF2	1
312	PIP4K2C	850	2022-03-11T23:35:12Z	936969187	79837	Q21119722	https://en.wikipedia.org/wiki/PIP4K2C	1
313	H2BFM	857	2022-03-11T23:29:52Z	995752637	286436	Q21103300	https://en.wikipedia.org/wiki/H2BFM	1
314	BEX4	859	2022-03-11T23:34:31Z	808188309	56271	Q21111671	https://en.wikipedia.org/wiki/BEX4	1
315	Dock4-Ex49	860	2022-03-11T23:10:52Z	995351747	9732	Q5287186	https://en.wikipedia.org/wiki/Dock4-Ex49	1
316	AK3	863	2022-03-11T23:51:24Z	905333026	50808	Q21111591	https://en.wikipedia.org/wiki/AK3	1
317	GMCL1	866	2022-03-11T23:44:41Z	798154165	64395	Q21114631	https://en.wikipedia.org/wiki/GMCL1	1
318	PSMA8	867	2022-03-11T23:45:00Z	1062530525	143471	Q21124971	https://en.wikipedia.org/wiki/PSMA8	1
319	GUF1	867	2022-03-11T23:48:24Z	1050503830	60558	Q21119038	https://en.wikipedia.org/wiki/GUF1	1
320	FAM123B	869	2022-03-13T19:48:37Z	928678416	139285	Q21245850	https://en.wikipedia.org/wiki/FAM123B	1
321	LRRC3B	872	2022-03-11T23:43:26Z	848997911	116135	Q21108901	https://en.wikipedia.org/wiki/LRRC3B	1
322	LRRC3B	872	2022-03-11T23:43:26Z	848997911	116135	Q21150789	https://en.wikipedia.org/wiki/LRRC3B	1
323	EPB41L5	885	2022-03-11T23:30:27Z	995256092	57669	Q21110068	https://en.wikipedia.org/wiki/EPB41L5	1
324	ZP1	888	2022-03-11T23:38:50Z	776156970	22917	Q21136659	https://en.wikipedia.org/wiki/ZP1	1
325	MED9	888	2022-03-11T23:54:18Z	824873346	55090	Q21118724	https://en.wikipedia.org/wiki/MED9	1
326	KCTD8	890	2022-03-11T23:47:45Z	995787486	386617	Q21118583	https://en.wikipedia.org/wiki/KCTD8	1
327	DCAF15	895	2022-03-11T23:59:51Z	995773604	90379	Q21101029	https://en.wikipedia.org/wiki/DCAF15	1
328	DCAF15	895	2022-03-11T23:59:51Z	995773604	90379	Q21139868	https://en.wikipedia.org/wiki/DCAF15	1
329	TCTN3	895	2022-03-11T23:33:20Z	902090227	26123	Q21125321	https://en.wikipedia.org/wiki/TCTN3	1
330	SMIM20	897	2022-03-11T23:38:05Z	939999919	389203	Q21135642	https://en.wikipedia.org/wiki/SMIM20	1
331	EMID1	897	2022-03-11T23:39:57Z	1032291857	129080	Q21132218	https://en.wikipedia.org/wiki/EMID1	1
332	EMID1	897	2022-03-11T23:39:57Z	1032291857	129080	Q21144798	https://en.wikipedia.org/wiki/EMID1	1
333	SLC38A5	901	2022-03-11T23:52:54Z	1044597761	92745	Q21117638	https://en.wikipedia.org/wiki/SLC38A5	1
334	MRGPRG	903	2022-03-11T23:09:01Z	1043232022	386746	Q21118784	https://en.wikipedia.org/wiki/MRGPRG	1
335	RAB30	910	2022-03-11T23:51:39Z	1067513306	27314	Q21135235	https://en.wikipedia.org/wiki/RAB30	1
336	RAB30	910	2022-03-11T23:51:39Z	1067513306	27314	Q21137216	https://en.wikipedia.org/wiki/RAB30	1
337	RAB30	910	2022-03-11T23:51:39Z	1067513306	27314	Q21143230	https://en.wikipedia.org/wiki/RAB30	1
338	TMEM219	911	2022-03-11T23:41:31Z	1048423208	124446	Q21136306	https://en.wikipedia.org/wiki/TMEM219	1
339	TMEM219	911	2022-03-11T23:41:31Z	1048423208	124446	Q21152317	https://en.wikipedia.org/wiki/TMEM219	1
340	CDAN1	914	2022-03-11T23:34:22Z	808182669	146059	Q21100612	https://en.wikipedia.org/wiki/CDAN1	1
341	CDAN1	914	2022-03-11T23:34:22Z	808182669	146059	Q21148826	https://en.wikipedia.org/wiki/CDAN1	1
342	HEPACAM2	920	2022-03-11T23:52:38Z	1018173738	253012	Q21133123	https://en.wikipedia.org/wiki/HEPACAM2	1
343	SPANXN1	921	2022-03-11T23:51:41Z	1044597391	494118	Q21122118	https://en.wikipedia.org/wiki/SPANXN1	1
344	PPAPDC1A	923	2022-03-11T23:20:24Z	995196541	196051	Q21122526	https://en.wikipedia.org/wiki/PPAPDC1A	1
345	METTL16	924	2022-03-11T23:54:09Z	1050126703	79066	Q21119433	https://en.wikipedia.org/wiki/METTL16	1
346	GRAMD1C	925	2022-03-11T23:57:20Z	1041048608	54762	Q21113049	https://en.wikipedia.org/wiki/GRAMD1C	1
347	GRAMD1C	925	2022-03-11T23:57:20Z	1041048608	54762	Q21143124	https://en.wikipedia.org/wiki/GRAMD1C	1
348	ARHGAP27	926	2022-03-11T23:55:56Z	996234619	201176	Q21135365	https://en.wikipedia.org/wiki/ARHGAP27	1
349	ARHGAP27	926	2022-03-11T23:55:56Z	996234619	201176	Q21139771	https://en.wikipedia.org/wiki/ARHGAP27	1
350	SAR1A	932	2022-03-11T22:37:26Z	1056613206	56681	Q21127132	https://en.wikipedia.org/wiki/SAR1A	1
351	RPS6KA6	936	2022-03-11T23:33:36Z	826546865	27330	Q21119261	https://en.wikipedia.org/wiki/RPS6KA6	1
352	KRT74	937	2022-03-13T19:52:18Z	1042824006	121391	Q21118536	https://en.wikipedia.org/wiki/KRT74	1
353	APOLD1	939	2022-03-11T23:32:44Z	797879016	81575	Q21116608	https://en.wikipedia.org/wiki/APOLD1	1
354	RERG	944	2022-03-11T23:32:49Z	905323388	85004	Q21124377	https://en.wikipedia.org/wiki/RERG	1
355	RERG	944	2022-03-11T23:32:49Z	905323388	85004	Q21143258	https://en.wikipedia.org/wiki/RERG	1
356	GPR149	945	2022-03-11T23:04:30Z	1041385162	344758	Q21118983	https://en.wikipedia.org/wiki/GPR149	1
357	PURG	948	2022-03-11T23:45:52Z	812718590	29942	Q21124347	https://en.wikipedia.org/wiki/PURG	1
358	PURG	948	2022-03-11T23:45:52Z	812718590	29942	Q21152331	https://en.wikipedia.org/wiki/PURG	1
359	OTUD1	950	2022-03-11T23:46:45Z	965637716	220213	Q21122447	https://en.wikipedia.org/wiki/OTUD1	1
360	KDM7A	954	2022-03-11T23:47:02Z	996027105	80853	Q21114807	https://en.wikipedia.org/wiki/KDM7A	1
361	FLRT1	954	2022-03-11T23:51:29Z	824621146	23769	Q21101469	https://en.wikipedia.org/wiki/FLRT1	1
362	SEPT14	958	2022-03-11T23:40:23Z	983072762	346288	Q21125165	https://en.wikipedia.org/wiki/SEPT14	1
363	UFSP2	966	2022-03-12T00:03:37Z	951167485	55325	Q21123569	https://en.wikipedia.org/wiki/UFSP2	1
364	GPR27	967	2022-03-11T23:04:29Z	1070044641	2850	Q21110937	https://en.wikipedia.org/wiki/GPR27	1
365	RPS27L	968	2022-03-12T00:03:37Z	1048272849	51065	Q21130842	https://en.wikipedia.org/wiki/RPS27L	1
366	RBP7	968	2022-03-11T23:53:58Z	1003881053	116362	Q21119674	https://en.wikipedia.org/wiki/RBP7	1
367	COMMD3-BMI1	970	2022-03-11T23:36:35Z	1075476222	100532731	Q22679797	https://en.wikipedia.org/wiki/COMMD3-BMI1	1
368	LEKTI-2	980	2022-03-11T23:28:25Z	1050938362	643394	Q21114769	https://en.wikipedia.org/wiki/LEKTI-2	1
369	EPHA10	982	2022-03-11T23:33:26Z	1014980563	284656	Q21101205	https://en.wikipedia.org/wiki/EPHA10	1
370	EPHA10	982	2022-03-11T23:33:26Z	1014980563	284656	Q21141992	https://en.wikipedia.org/wiki/EPHA10	1
371	DBX2	986	2022-03-11T23:21:39Z	1032325326	440097	Q21110017	https://en.wikipedia.org/wiki/DBX2	1
372	ZNF746	987	2022-03-12T00:09:26Z	1039542339	155061	Q21133421	https://en.wikipedia.org/wiki/ZNF746	1
373	EIF3CL	987	2022-03-12T00:03:37Z	951162473	728689	Q21113258	https://en.wikipedia.org/wiki/EIF3CL	1
374	KDM8	988	2022-03-11T23:47:02Z	995456350	79831	Q21114812	https://en.wikipedia.org/wiki/KDM8	1
375	RNF114	994	2022-03-12T00:05:45Z	982658973	55905	Q21127091	https://en.wikipedia.org/wiki/RNF114	1
376	RNF114	994	2022-03-12T00:05:45Z	982658973	55905	Q21138352	https://en.wikipedia.org/wiki/RNF114	1
377	C3orf58	994	2022-03-13T19:47:41Z	826012291	205428	Q21115781	https://en.wikipedia.org/wiki/C3orf58	1
378	ZNF385D	994	2022-03-11T23:57:42Z	957169411	79750	Q21136619	https://en.wikipedia.org/wiki/ZNF385D	1
379	C1orf109	999	2022-03-11T23:32:42Z	995702966	54955	Q21116431	https://en.wikipedia.org/wiki/C1orf109	1
380	C1orf109	999	2022-03-11T23:32:42Z	995702966	54955	Q21138957	https://en.wikipedia.org/wiki/C1orf109	1
381	ASXL3	1002	2022-03-11T23:37:28Z	995370290	80816	Q21097548	https://en.wikipedia.org/wiki/ASXL3	1
382	ASXL3	1002	2022-03-11T23:37:28Z	995370290	80816	Q21140513	https://en.wikipedia.org/wiki/ASXL3	1
383	JPH4	1015	2022-03-11T23:34:37Z	825987428	84502	Q21113467	https://en.wikipedia.org/wiki/JPH4	1
384	PABPC5	1016	2022-03-12T00:03:37Z	1012526911	140886	Q21126793	https://en.wikipedia.org/wiki/PABPC5	1
385	CAMK1D	1017	2022-03-11T23:35:17Z	929091357	57118	Q21113540	https://en.wikipedia.org/wiki/CAMK1D	1
386	CDC26	1018	2022-03-11T23:57:19Z	1075476816	246184	Q21100613	https://en.wikipedia.org/wiki/CDC26	1
387	CDC26	1018	2022-03-11T23:57:19Z	1075476816	246184	Q21141020	https://en.wikipedia.org/wiki/CDC26	1
388	RIOX1	1026	2022-03-11T23:47:02Z	995413010	79697	Q21484272	https://en.wikipedia.org/wiki/RIOX1	1
389	PTPMT1	1034	2022-03-11T23:49:51Z	1062910950	114971	Q21118549	https://en.wikipedia.org/wiki/PTPMT1	1
390	ZC3H12A	1035	2022-03-11T23:32:50Z	951640085	80149	Q21108146	https://en.wikipedia.org/wiki/ZC3H12A	1
391	FAM69C	1036	2022-03-11T23:40:31Z	823164784	125704	Q21105953	https://en.wikipedia.org/wiki/FAM69C	1
392	MAP3K15	1039	2022-03-11T23:51:27Z	1044596721	389840	Q21130457	https://en.wikipedia.org/wiki/MAP3K15	1
393	RNASE6	1039	2022-03-11T23:54:29Z	995454456	6039	Q21123849	https://en.wikipedia.org/wiki/RNASE6	1
394	RNASE6	1039	2022-03-11T23:54:29Z	995454456	6039	Q21137079	https://en.wikipedia.org/wiki/RNASE6	1
395	CSF2RB	1043	2022-03-19T20:55:01Z	992043193	1439	Q5014088	https://en.wikipedia.org/wiki/CSF2RB	1
396	TMPRSS4	1043	2022-03-11T23:32:42Z	1076322155	56649	Q21119219	https://en.wikipedia.org/wiki/TMPRSS4	1
397	Oct-2	1048	2022-03-13T19:37:33Z	1074066548	5452	Q21134886	https://en.wikipedia.org/wiki/Oct-2	1
398	NEIL3	1048	2022-03-11T23:33:10Z	808150456	55247	Q21124832	https://en.wikipedia.org/wiki/NEIL3	1
399	SFSWAP	1050	2022-03-11T23:34:56Z	906348699	6433	Q21133585	https://en.wikipedia.org/wiki/SFSWAP	1
400	SFSWAP	1050	2022-03-11T23:34:56Z	906348699	6433	Q21150437	https://en.wikipedia.org/wiki/SFSWAP	1
401	PAQR9	1051	2022-03-11T23:47:43Z	994867018	344838	Q21123718	https://en.wikipedia.org/wiki/PAQR9	1
402	FOXI3	1056	2022-03-11T23:58:24Z	1027231067	344167	Q21101475	https://en.wikipedia.org/wiki/FOXI3	1
403	Syntaphilin	1056	2022-03-11T23:49:06Z	995979612	9751	Q21135058	https://en.wikipedia.org/wiki/Syntaphilin	1
404	ADAM20	1059	2022-03-11T23:46:08Z	1028761501	8748	Q21113787	https://en.wikipedia.org/wiki/ADAM20	1
405	SLC25A16	1060	2022-03-11T23:33:02Z	1002339423	8034	Q21118194	https://en.wikipedia.org/wiki/SLC25A16	1
406	SLC25A16	1060	2022-03-11T23:33:02Z	1002339423	8034	Q21152115	https://en.wikipedia.org/wiki/SLC25A16	1
407	CLTB	1061	2022-03-11T23:35:15Z	900181280	1212	Q21100809	https://en.wikipedia.org/wiki/CLTB	1
408	CLTB	1061	2022-03-11T23:35:15Z	900181280	1212	Q21137386	https://en.wikipedia.org/wiki/CLTB	1
409	FCMR	1070	2022-03-11T23:46:52Z	995753514	9214	Q21132814	https://en.wikipedia.org/wiki/FCMR	1
410	FCMR	1070	2022-03-11T23:46:52Z	995753514	9214	Q21149684	https://en.wikipedia.org/wiki/FCMR	1
411	GLB1L3	1072	2022-03-11T23:31:34Z	995230093	112937	Q21103142	https://en.wikipedia.org/wiki/GLB1L3	1
412	GLB1L3	1072	2022-03-11T23:31:34Z	995230093	112937	Q21148838	https://en.wikipedia.org/wiki/GLB1L3	1
413	ALG10	1073	2022-03-11T23:34:12Z	928711011	84920	Q21116384	https://en.wikipedia.org/wiki/ALG10	1
414	PDE7B	1074	2022-03-11T23:53:29Z	998992492	27115	Q21123251	https://en.wikipedia.org/wiki/PDE7B	1
415	AADAT	1075	2022-03-11T23:54:55Z	918591445	51166	Q21116230	https://en.wikipedia.org/wiki/AADAT	1
416	GPR137B	1089	2022-03-13T19:54:06Z	992144848	7107	Q21115919	https://en.wikipedia.org/wiki/GPR137B	1
417	ESCO1	1090	2022-03-11T23:44:41Z	977813802	114799	Q21110205	https://en.wikipedia.org/wiki/ESCO1	1
418	SOCS4	1091	2022-03-11T23:46:33Z	905047780	122809	Q21172876	https://en.wikipedia.org/wiki/SOCS4	1
419	ZKSCAN4	1093	2022-03-11T23:53:23Z	1049830685	387032	Q21116938	https://en.wikipedia.org/wiki/ZKSCAN4	1
420	TRIM69	1095	2022-03-11T23:46:27Z	905325806	140691	Q21110457	https://en.wikipedia.org/wiki/TRIM69	1
421	GPX8	1095	2022-03-11T23:23:58Z	993563697	493869	Q21103294	https://en.wikipedia.org/wiki/GPX8	1
422	GOLGA8A	1098	2022-03-11T23:51:31Z	798154650	23015	Q21103220	https://en.wikipedia.org/wiki/GOLGA8A	1
423	GOLGA8A	1098	2022-03-11T23:51:31Z	798154650	23015	Q21141503	https://en.wikipedia.org/wiki/GOLGA8A	1
424	ATP9A	1106	2022-03-11T23:48:49Z	993595185	10079	Q21116847	https://en.wikipedia.org/wiki/ATP9A	1
425	KRT73	1107	2022-03-13T19:52:18Z	1001126049	319101	Q21113498	https://en.wikipedia.org/wiki/KRT73	1
426	RSPH10B	1108	2022-03-11T23:24:37Z	1044577295	728194	Q21133427	https://en.wikipedia.org/wiki/RSPH10B	1
427	RSPH10B	1108	2022-03-11T23:24:37Z	1044577295	728194	Q21140628	https://en.wikipedia.org/wiki/RSPH10B	1
428	WDHD1	1109	2022-03-11T23:34:00Z	808585465	11169	Q21119207	https://en.wikipedia.org/wiki/WDHD1	1
429	NEFH	1115	2022-03-11T23:19:52Z	1073322295	4744	Q21120922	https://en.wikipedia.org/wiki/NEFH	1
430	Intelectin-2	1116	2022-03-11T23:46:34Z	1048105347	142683	Q21121483	https://en.wikipedia.org/wiki/Intelectin-2	1
431	GPR33	1118	2022-03-11T23:04:29Z	991927691	2856	Q21110925	https://en.wikipedia.org/wiki/GPR33	1
432	GPR33	1118	2022-03-11T23:04:29Z	991927691	2856	Q21151014	https://en.wikipedia.org/wiki/GPR33	1
433	C15orf48	1121	2022-03-11T23:52:54Z	997809618	84419	Q21149434	https://en.wikipedia.org/wiki/C15orf48	1
434	C15orf48	1121	2022-03-11T23:52:54Z	997809618	84419	Q21433612	https://en.wikipedia.org/wiki/C15orf48	1
435	ATP6V0D2	1124	2022-03-11T23:32:50Z	841448812	245972	Q21136430	https://en.wikipedia.org/wiki/ATP6V0D2	1
436	CNNM2	1128	2022-03-11T23:34:03Z	931817847	54805	Q21109872	https://en.wikipedia.org/wiki/CNNM2	1
437	HOGA1	1128	2022-03-11T23:24:31Z	1055498694	112817	Q21118328	https://en.wikipedia.org/wiki/HOGA1	1
438	CFAP53	1129	2022-03-11T23:44:26Z	981834351	220136	Q21102268	https://en.wikipedia.org/wiki/CFAP53	1
439	ATP5SL	1131	2022-03-11T23:22:30Z	797881446	55101	Q21115362	https://en.wikipedia.org/wiki/ATP5SL	1
440	ATP5SL	1131	2022-03-11T23:22:30Z	797881446	55101	Q21142538	https://en.wikipedia.org/wiki/ATP5SL	1
441	LPCAT1	1134	2022-03-11T23:32:42Z	950616917	79888	Q21158591	https://en.wikipedia.org/wiki/LPCAT1	1
442	DKK4	1134	2022-03-12T00:05:26Z	1061448517	27121	Q21112250	https://en.wikipedia.org/wiki/DKK4	1
443	TTI2	1135	2022-03-11T23:49:33Z	995767860	80185	Q21125523	https://en.wikipedia.org/wiki/TTI2	1
