	QID	label	geneID	proteinID
18595	Q18032413	ZFP36	7538	Q21110024
18599	Q18032680	EPM2A	7957	Q21110162
18601	Q18033507	EIF2B4	8890	Q21110147
18606	Q18033509	EIF2B2	8892	Q21110110
18611	Q18033510	EIF2B5	8893	Q21110118
18616	Q18033923	VAPA	9218	Q21110146
18621	Q18033966	GPR37L1	9283	Q21110197
18625	Q18034065	GRAP2	9402	Q21110086
18629	Q18034363	EI24	9538	Q21110083
18639	Q18035408	COG5	10466	Q21117275
18645	Q18036465	COPE	11316	Q21117291
18648	Q18036563	CLSTN1	22883	Q21117351
18654	Q18036573	RPH3A	22895	Q21117343
18657	Q18036733	CUL9	23113	Q21117433
18660	Q18037061	CSTF2T	23283	Q21117392
18666	Q18037443	CORO1C	23603	Q21117287
18670	Q18037682	SUN2	25777	Q21117298
18676	Q18037734	COG4	25839	Q21117273
18681	Q18037739	MOB4	25843	Q21117405
18684	Q18037818	DNAAF9	25943	Q21117371
18686	Q18038163	SPAG8	26206	Q21117382
18691	Q18039737	STRN3	29966	Q21117365
18696	Q18040174	CYP39A1	51302	Q21117317
18700	Q18041031	TOLLIP	54472	Q21117391
18704	Q18041369	CYP2W1	54905	Q21117313
18709	Q18041439	C20orf27	54976	Q21117387
18714	Q18042159	CTTNBP2NL	55917	Q21117403
18720	Q18042192	RAB5IF	55969	Q21117386
18722	Q18042201	KLHL7	55975	Q21117436
18727	Q18042341	CRTAM	56253	Q21117323
18729	Q18045550	CLSTN2	64084	Q21117398
18731	Q18045770	CYP3A43	64816	Q21117314
18736	Q18045933	CUEDC2	79004	Q21117408
18738	Q18046184	CORO7	79585	Q21117282
18740	Q18046278	ZMAT4	79698	Q21117439
18744	Q18046552	CSRNP3	80034	Q21117380
18746	Q18047037	CSRNP2	81566	Q21117394
18748	Q18047190	COG3	83548	Q21117268
18753	Q18047916	NUDCD1	84955	Q21117295
18755	Q18048009	STRIP1	85369	Q21117372
18758	Q18048916	CYP2U1	113612	Q21117310
18760	Q18049888	C20orf85	128602	Q21117397
18762	Q18049894	C20orf141	128653	Q21117400
18764	Q18049912	CST9	128822	Q21117373
18766	Q18049921	C20orf144	128864	Q21117383
18768	Q18050858	C20orf96	140680	Q21117401
18771	Q18051025	C20orf173	140873	Q21117381
18773	Q18051029	CST11	140880	Q21117393
18778	Q18051042	R3HDML	140902	Q21117328
18783	Q18051910	SHLD1	149840	Q21117375
18786	Q18053794	CT47A11	255313	Q21117370
18788	Q18054373	LINC02910	284756	Q21117376
18790	Q18057962	CUEDC1	404093	Q21117410
18793	Q18058580	CT45A3	441519	Q21117357
18795	Q18059049	CT45A6	541465	Q21117358
18796	Q18059049	CT45A6	541465	Q21117359
18797	Q18059049	CT45A6	541465	Q21117361
18801	Q18059558	CT47B1	643311	Q21117355
18803	Q18060592	CT47A7	653282	Q21117370
18805	Q18061264	CT47A10	728036	Q21117370
18807	Q18061266	CT47A9	728042	Q21117370
18809	Q18061269	CT47A8	728049	Q21117370
18811	Q18061271	CT47A6	728062	Q21117370
18813	Q18061274	CT47A5	728072	Q21117370
18815	Q18061275	CT47A4	728075	Q21117370
18817	Q18061277	CT47A3	728082	Q21117370
18819	Q18061280	CT47A2	728090	Q21117370
18821	Q18061281	CT47A1	728096	Q21117370
18823	Q18061569	CT45A2	728911	Q21117362
18824	Q18061569	CT45A2	728911	Q21117363
18825	Q18061569	CT45A2	728911	Q21117368
18829	Q18062733	SCP2D1-AS1	100128496	Q21117385
18831	Q18068135	CT47A12	100507170	Q21117370
18833	Q20800736	CYP3A7-CYP3A51P	100861540	Q21117301
18834	Q20969975	CT45A8	102723737	Q21117362
18835	Q4032871	ABCA13	154664	Q21115241
18839	Q5014533	CTBP1	1487	Q21114219
18846	Q17914027	DNAH5	1767	Q21114318
18851	Q17914028	DNAH6	1768	Q21114323
18853	Q17914029	DNAH8	1769	Q21114322
18855	Q17914030	DNAH9	1770	Q21114324
18860	Q17914031	DNASE1L1	1774	Q21114258
18863	Q17914032	DNASE1L2	1775	Q21114269
18866	Q17914034	DNASE1L3	1776	Q21114260
18869	Q17914036	DNASE2	1777	Q21114251
18873	Q17914050	DOCK3	1795	Q21114264
18876	Q17914176	DPH1	1801	Q21114306
18880	Q17914240	DPH2	1802	Q21114302
18882	Q17916554	ELK1	2002	Q21114374
18887	Q17916609	ELK3	2004	Q21114378
18892	Q17916634	ELK4	2005	Q21114375
18899	Q17916932	EPHA7	2045	Q21114364
18906	Q17917651	MECOM	2122	Q21114217
18909	Q18026933	HLA-DOA	3111	Q21114256
18913	Q18026935	HLA-DOB	3112	Q21114257
18915	Q18027164	HOXB5	3215	Q21114214
18920	Q18027691	CCN1	3491	Q21114247
18926	Q18027889	IL17A	3605	Q21114291
18934	Q18029263	MPP1	4354	Q21114259
18938	Q18030293	ORC1	4998	Q21114343
18944	Q18030329	PA2G4	5036	Q21114354
18949	Q18030813	PROX1	5629	Q21114237
18953	Q18030910	PTK6	5753	Q21114361
18957	Q18031520	SLC1A1	6505	Q21114341
18961	Q18031521	SLC1A2	6506	Q21114338
18964	Q18031706	SRMS	6725	Q21114280
18965	Q18032337	VRK2	7444	Q21114346
18968	Q18032736	DPF3	8110	Q21114298
18970	Q18032761	DPF1	8193	Q21114297
18975	Q18032876	NME5	8382	Q21114312
18977	Q18032938	DOC2B	8447	Q21114262
18980	Q18032939	DOC2A	8448	Q21114261
18986	Q18033065	ELP1	8518	Q21114370
18988	Q18033226	DNAH11	8701	Q21114320
18991	Q18033433	DPM1	8813	Q21114290
18993	Q18033607	PLOD3	8985	Q21114357
18997	Q18033993	KLF4	9314	Q21114206
19002	Q18034134	MED26	9441	Q21114331
19005	Q18034393	SOX13	9580	Q21114243
19010	Q18034625	DOCK4	9732	Q21114265
19013	Q18034725	ELMO1	9844	Q21114267
19020	Q18035989	EBNA1BP2	10969	Q21114347
19026	Q18036129	PRDM4	11108	Q21114241
19027	Q18036453	KLF12	11278	Q21114244
19034	Q18036607	ELL2	22936	Q21114368
19035	Q4826895	ATG3	64422	Q21097595
19037	Q5198275	CCNE1	898	Q21100448
19043	Q17816607	ALAS2	212	Q21100328
19045	Q17837678	BARD1	580	Q21100416
19049	Q17853316	BRDT	676	Q21100472
19052	Q17853626	BST1	683	Q21100500
19057	Q17855701	CAMK2D	817	Q21100382
19059	Q17855881	CAPZB	832	Q21100519
19063	Q17855895	CASP6	839	Q21100551
19070	Q17855951	CASQ1	844	Q21100546
19072	Q17855954	CASQ2	845	Q21100532
19074	Q17861702	CHD3	1107	Q21100363
19079	Q17911029	CSTF1	1477	Q21100361
19084	Q17911066	CSTF2	1478	Q21100339
19088	Q17927069	FANCD2	2177	Q21100488
19091	Q18030017	NEDD9	4739	Q21100383
19095	Q18030151	NINJ2	4815	Q21100306
19097	Q18030351	PARN	5073	Q21100322
19106	Q18030550	PIM1	5292	Q21100324
19110	Q18030683	PPIB	5479	Q21100333
19114	Q18030685	PPIC	5480	Q21100342
19119	Q18030793	MAP2K1	5604	Q21100360
19124	Q18030882	PSMD9	5715	Q21100313
19127	Q18030929	PTPN6	5777	Q21100543
19131	Q18031058	RBBP8	5932	Q21100486
19134	Q18031157	BRD2	6046	Q21100450
19138	Q18031287	RPS6KA2	6196	Q21100469
19142	Q18031378	SATB1	6304	Q21100555
19152	Q18032686	SEM1	7979	Q21100461
19153	Q18032701	BRD3	8019	Q21100464
19157	Q18033083	BARX2	8538	Q21100429
19159	Q18033281	HRK	8739	Q21100263
19163	Q18033354	RIOK3	8780	Q21100526
19164	Q18033540	BSN	8927	Q21100515
19166	Q18033845	SLC16A3	9123	Q21100318
19169	Q18034312	ATG5	9474	Q21097591
19171	Q18034354	BAG5	9529	Q21100428
19176	Q18034957	BCL2L10	10017	Q21100305
19180	Q18034958	BCL2L11	10018	Q21100273
19186	Q18035185	BET1	10282	Q21100286
19191	Q18035327	HMG20B	10362	Q21100495
19199	Q18035361	BASP1	10409	Q21100348
19204	Q18035495	MRPL28	10573	Q21100368
19208	Q18035933	BRD8	10902	Q21100490
19214	Q18036148	SLC7A9	11136	Q21100351
19217	Q18036155	DMC1	11144	Q21100462
19222	Q18036648	WDFY3	23001	Q21097583
19228	Q18036683	PDS5B	23047	Q21100493
19233	Q18036982	ATG4B	23192	Q21097596
19237	Q18036608	SNW1	22938	Q21114222
19241	Q18036649	DAAM1	23002	Q21114201
19247	Q18036897	LRCH1	23143	Q21114282
19249	Q18037109	DOCK9	23348	Q21114279
19255	Q18037562	PPP1R15A	23645	Q21114212
19258	Q18037789	DPCD	25911	Q21114305
19260	Q18037850	DNAH1	25981	Q21114327
19265	Q18039666	TFPT	29844	Q21114333
19270	Q18040456	DPH5	51611	Q21114308
19274	Q18040983	DPM3	54344	Q21114311
19278	Q18041319	ELP6	54859	Q21114382
19280	Q18041428	UCKL1	54963	Q21114353
19284	Q18041864	DNAH3	55567	Q21114317
19286	Q18041904	DOCK10	55619	Q21114270
19291	Q18042103	CISD1	55847	Q21114200
19293	Q18042318	DNAH7	56171	Q21114319
19298	Q18043159	DOCK6	57572	Q21114271
19303	Q18044998	DNASE2B	58511	Q21114266
19306	Q18045519	DMRTB1	63948	Q21114202
19308	Q18045741	MEAF6	64769	Q21114349
19314	Q18046052	EFHD2	79180	Q21114366
19319	Q18046526	DOCK5	80005	Q21114281
19324	Q18047578	DYDC2	84332	Q21114321
19326	Q18047615	LCOR	84458	Q21114238
19331	Q18047699	EBPL	84650	Q21114348
19333	Q18047813	LRCH3	84859	Q21114274
19335	Q18056429	CCDC184	387856	Q21109490
19337	Q18056622	ANKUB1	389161	Q21109426
19339	Q18057986	ANKHD1-EIF4EBP3	404734	Q21109437
19340	Q18058220	AGAP6	414189	Q21109391
19342	Q18059440	AGAP9	642517	Q21109389
19344	Q18061618	AGAP5	729092	Q21109388
19346	Q20970095	HIF1A	3091	Q21109582
19354	Q18050661	C7orf57	136288	Q21109756
19357	Q18050671	C7orf31	136895	Q21109755
19362	Q18050911	BRI3BP	140707	Q21109638
19364	Q18050948	DYNLL2	140735	Q21109616
19370	Q18051066	DYDC1	143241	Q21109672
19372	Q18052286	FMC1	154791	Q21109762
19374	Q18052297	LINC02903	154907	Q21109739
19376	Q18053263	C7orf33	202865	Q21109760
19378	Q18053356	TEX47	219557	Q21109759
19380	Q18054209	BRICD5	283870	Q21109635
19382	Q18054387	SEC14L4	284904	Q21109624
19384	Q18054650	LINC02860	285941	Q21109741
19386	Q18055401	AGBL3	340351	Q21109650
19387	Q18056143	CATIP	375307	Q21109636
19389	Q18057697	LINC02902	401335	Q21109751
19391	Q18057870	SPACDR	402573	Q21109754
19394	Q18061940	CEMP1	752014	Q21109729
19396	Q18073832	FMC1-LUC7L2	100996928	Q21109762
19398	Q20771431	C7orf77	154872	Q21109740
19400	Q18049503	LRR1	122769	Q21104636
19402	Q18050119	CD200R1	131450	Q21104689
19406	Q18050259	METTL6	131965	Q21104665
19407	Q18050904	ABHD16B	140701	Q21104881
19408	Q18051789	KASH5	147872	Q21104843
19410	Q18052521	RETREG3	162427	Q21104837
19415	Q18053022	ABHD3	171586	Q21104853
19417	Q18055611	CD200R1L	344807	Q21104688
19420	Q18057953	APOBEC4	403314	Q21104856
19424	Q18060600	NCF1	653361	Q21104738
19430	Q20970085	EVL	51466	Q21104898
19436	Q18053041	AGO3	192669	Q21111273
19437	Q18053042	AGO4	192670	Q21111277
19438	Q18053088	ADCY4	196883	Q21111211
19440	Q18053265	ADCK5	203054	Q21111203
19441	Q18053568	ADGRF2	222611	Q21111302
19446	Q18053701	GPATCH11	253635	Q21111303
19450	Q18053989	ADGRF1	266977	Q21111299
19455	Q18054116	ADGRD1	283383	Q21111254
19460	Q18056266	KRTAP10-7	386675	Q21111125
19462	Q18056267	KRTAP10-9	386676	Q21111126
19464	Q18056269	KRTAP10-11	386678	Q21111126
19466	Q18258483	TBK1	29110	Q21111280
19475	Q18041607	ARHGEF10L	55160	Q21110452
19477	Q18041707	DNAI7	55259	Q21110554
19480	Q18041744	BRIX1	55299	Q21110490
19484	Q18042009	ARFGAP1	55738	Q21110427
19488	Q18042335	BTNL2	56244	Q21110508
19493	Q18042543	CDC42SE1	56882	Q21110522
19495	Q18043134	CC2D2A	57545	Q21110524
19500	Q18044621	BRINP2	57795	Q21110493
19502	Q18045626	ARHGEF28	64283	Q21110445
19504	Q18045672	SUDS3	64426	Q21110495
19509	Q18045805	CASD1	64921	Q21110558
19511	Q18045974	ASPSCR1	79058	Q21110458
19514	Q18046110	ZXDC	79364	Q21110514
19519	Q18046460	BTNL8	79908	Q21110504
19521	Q18046467	MAB21L4	79919	Q21110574
19524	Q18046669	CEP63	80254	Q21110431
19529	Q18047325	KRTAP3-2	83897	Q21110432
19530	Q18047537	ING5	84289	Q21110428
19533	Q18047587	ARFGAP2	84364	Q21110426
19535	Q18047601	RAB11FIP4	84440	Q21110425
19540	Q18047606	BRSK1	84446	Q21110489
19543	Q18047863	ARHGEF39	84904	Q21110446
19545	Q18048899	GOLM2	113201	Q21110553
19547	Q18048993	MAL2	114569	Q21110429
19550	Q18049136	HAUS1	115106	Q21110430
19555	Q18049642	CALR3	125972	Q21110541
19558	Q18049979	C2orf76	130355	Q21110577
19560	Q18050485	CAPSL	133690	Q21110542
19562	Q18050885	TRIM69	140691	Q21110457
19567	Q18052115	BTLA	151888	Q21110507
19570	Q18052239	BTNL9	153579	Q21110506
19572	Q18052390	SAXO1	158297	Q21110406
19574	Q18037202	TRAM1	23471	Q21100394
19576	Q18037206	BRD4	23476	Q21100441
19584	Q18037642	BRD1	23774	Q21100443
19586	Q18037653	BCL2L13	23786	Q21100296
19588	Q18037796	NELFB	25920	Q21100480
19592	Q18038304	BSCL2	26580	Q21100511
19595	Q18039621	BRD7	29117	Q21100492
19599	Q18039645	CARD10	29775	Q21100524
19603	Q18039927	FIS1	51024	Q21100434
19606	Q18040530	UIMC1	51720	Q21100482
19611	Q18041296	BSPRY	54836	Q21100508
19613	Q18041548	ATG2B	55102	Q21097585
19614	Q18041553	BSDC1	55108	Q21100513
19616	Q18041579	FAM90A1	55138	Q21100402
19618	Q18041881	ZCCHC8	55596	Q21100475
19624	Q18042135	LMO3	55885	Q21100404
19627	Q18042210	BARX1	56033	Q21100421
19630	Q18042512	BARHL1	56751	Q21100419
19632	Q18045094	CARD18	59082	Q21100520
19634	Q18045539	PRSS22	64063	Q21100512
19637	Q18045996	TMUB2	79089	Q21100289
19640	Q18045999	CARD14	79092	Q21100525
19646	Q18046037	LENG1	79165	Q21100413
19648	Q18046054	BRCC3	79184	Q21100456
19651	Q18046116	BCL2L14	79370	Q21100297
19655	Q18047204	BCL2L12	83596	Q21100303
19660	Q18047245	NRIP2	83714	Q21100417
19666	Q18047350	SPNS1	83985	Q21100300
19668	Q18047428	ABRAXAS1	84142	Q21100476
19669	Q18047518	POLDIP3	84271	Q21100408
19672	Q18047584	GFM2	84340	Q21100412
19675	Q18047899	ATG4C	84938	Q21097586
19676	Q18048275	BMF	90427	Q21100295
19678	Q18049034	CARD16	114769	Q21100521
19681	Q18049140	ATG4A	115201	Q21097584
19684	Q18049929	C22orf39	128977	Q21100396
19686	Q18051870	DCDC2B	149069	Q21100307
19688	Q18051976	FAM117B	150864	Q21100395
19690	Q18052248	SH3RF2	153769	Q21100407
19692	Q18053073	GARIN6	196472	Q21100403
19694	Q18053226	HACD2	201562	Q21100401
19698	Q18053634	AFG1L	246269	Q21100409
19699	Q18053776	TMEM86B	255043	Q21100293
19701	Q18054074	FOXR1	283150	Q21100397
19703	Q18055560	BARHL2	343472	Q21100422
19708	Q18058427	BCL2L15	440603	Q21100287
19710	Q18269617	SP2	6668	Q21100353
19712	Q20969896	NSG1	27065	Q21100497
19714	Q20969935	CEP126	57562	Q21100423
19719	Q20969996	BCL2A1	597	Q21100281
19723	Q18034895	DCLRE1A	9937	Q21110029
19728	Q18034959	SH2B3	10019	Q21110148
19734	Q18035184	DSCR4	10281	Q21110044
19736	Q18035284	VPS26C	10311	Q21110043
19738	Q18035887	PPP1R13L	10848	Q21110180
19743	Q18035909	EDDM3A	10876	Q21110175
19745	Q18035948	EHMT2	10919	Q21110129
19750	Q18035980	OS9	10956	Q21110122
19754	Q18036128	PRDM5	11107	Q21110139
19755	Q18036633	MAST1	22983	Q21110150
19757	Q18036836	EPB41L3	23136	Q21110071
19763	Q18037009	DTX4	23220	Q21110062
19766	Q18037106	ESYT1	23344	Q21110200
19771	Q18037610	EID1	23741	Q21110079
19776	Q18037640	FKBP8	23770	Q21110123
19782	Q18037671	SHC2	25759	Q21110111
19788	Q18037840	SH2B1	25970	Q21110140
19795	Q18038533	SEC22A	26984	Q21110061
19800	Q18038555	DNAI1	27019	Q21110042
19805	Q18039790	EHD4	30844	Q21110137
19808	Q18039791	EHD3	30845	Q21110142
19811	Q18039792	EHD2	30846	Q21110143
19814	Q18040039	DYNC1LI1	51143	Q21110023
19819	Q18040057	DBR1	51163	Q21110021
19823	Q18030733	PPP3CC	5533	Q21097390
19825	Q18031160	RNF6	6049	Q21097370
19827	Q18031596	SMARCB1	6598	Q21097435
19831	Q18031944	TEK	7010	Q21097266
19838	Q18032056	TNS1	7145	Q21097350
19843	Q18032623	BTG2	7832	Q21097248
19848	Q18032813	BAP1	8314	Q21097547
19852	Q18033123	AKR7A2	8574	Q21097418
19855	Q18033252	EED	8726	Q21097479
19861	Q18033784	SH2D2A	9047	Q21097352
19866	Q18033997	TRIP13	9319	Q21097441
19871	Q18034412	RNF14	9604	Q21097359
19875	Q18034864	SRGAP3	9901	Q21097377
19879	Q18035046	ARL4C	10123	Q21097427
19881	Q18035460	ATG7	10533	Q21097571
19885	Q18035899	ARID5A	10865	Q21097428
19887	Q18035928	YIF1A	10897	Q21097481
19893	Q18035963	EHD1	10938	Q21097347
19900	Q18036464	PARK7	11315	Q21097342
19906	Q18036517	PUF60	22827	Q21097467
19911	Q18036627	AKR7A3	22977	Q21097420
19915	Q18036740	ATP10B	23120	Q21097480
19916	Q18036792	ATG2A	23130	Q21097573
19917	Q18036809	RAD54L2	23132	Q21097468
19919	Q18036990	ATP11B	23200	Q21097557
19921	Q18037030	ASTN2	23245	Q21097474
19923	Q18037034	ATP11A	23250	Q21097518
19924	Q18037117	ANGEL1	23357	Q21097368
19926	Q18037189	ANGPTL2	23452	Q21097360
19930	Q18037257	MAPK8IP2	23542	Q21097276
19935	Q18037746	TECPR1	25851	Q21097577
19939	Q18038172	ARL5A	26225	Q21097469
19941	Q18038175	STAP1	26228	Q21097366
19946	Q18038785	ANGPTL3	27329	Q21097376
19953	Q18039944	LAP3	51056	Q21097384
19955	Q18040028	ANGPTL4	51129	Q21097344
19959	Q18040258	ANGPT4	51378	Q21097371
19963	Q18040314	ANKFY1	51479	Q21097357
19968	Q18041137	ARL15	54622	Q21097466
19974	Q18041638	PBRM1	55193	Q21097448
19980	Q18041652	ARL8B	55207	Q21097465
19986	Q18041700	ASXL2	55252	Q21097535
19989	Q18041915	AMBRA1	55626	Q21097412
19990	Q18041997	INTS13	55726	Q21097554
19994	Q18042916	ATP13A1	57130	Q21097550
19995	Q18042974	ATP10A	57194	Q21097472
19997	Q18042976	ATP10D	57205	Q21097555
19998	Q18046175	ATP13A3	79572	Q21097549
20001	Q18046293	TBL1XR1	79718	Q21097455
20007	Q18047282	ANGPTL6	83854	Q21097298
20008	Q18047436	ARID5B	84159	Q21097438
20014	Q18047475	SPATC1L	84221	Q21097456
20020	Q18047487	ATP13A4	84239	Q21097532
20021	Q18047930	ATG4D	84971	Q21097579
20023	Q17826035	ANK1	286	Q21097227
20031	Q17831577	ARL4D	379	Q21097424
20034	Q17831998	ARL3	403	Q21097423
20040	Q17832531	ASTN1	460	Q21097470
20042	Q17832920	ATP1A1	476	Q21097491
20046	Q17832956	ATP1A2	477	Q21097513
20052	Q17832965	ATP1A3	478	Q21097506
20059	Q17833009	ATP12A	479	Q21097517
20063	Q17833037	ATP1A4	480	Q21097520
20066	Q17833076	ATP1B1	481	Q21097497
20069	Q17833082	ATP1B2	482	Q21097507
20070	Q17856025	CBFB	865	Q21097521
20077	Q17913463	DDC	1644	Q21097237
20078	Q17917770	EZH2	2146	Q21097530
20085	Q18027568	IFI16	3428	Q21097293
20091	Q18028041	ITGB5	3693	Q21097233
20096	Q18028098	JUND	3727	Q21097231
20100	Q18028673	LRPAP1	4043	Q21097389
20104	Q18028836	MAK	4117	Q21097239
20106	Q18028894	MATK	4145	Q21097240
20110	Q18030340	PRDX1	5052	Q21097272
20114	Q18030412	PDE6D	5147	Q21097419
20117	Q18030586	PLCG2	5336	Q21097230
20123	Q18032389	XPA	7507	Q21112332
20125	Q18032490	MKRN3	7681	Q21112356
20130	Q18032729	FXR1	8087	Q21112435
20136	Q18032787	NAA10	8260	Q21112511
20140	Q18032926	RECK	8434	Q21112326
20143	Q18033550	TOP3B	8940	Q21112504
20145	Q18033964	ZBTB22	9278	Q21112418
20147	Q18034036	SLC9A3R1	9368	Q21112493
20151	Q18034608	FAM131B	9715	Q21112399
20153	Q18035522	PAICS	10606	Q21112434
20155	Q18035608	FUT9	10690	Q21112478
20159	Q18035868	FAXDC2	10826	Q21112459
20161	Q18035970	KDELR1	10945	Q21112336
20164	Q18036028	KDELR2	11014	Q21112338
20170	Q18036029	KDELR3	11015	Q21112324
20176	Q18037164	KCNH3	23416	Q21112321
20178	Q18037204	ETHE1	23474	Q21112369
20183	Q18037597	GSPT2	23708	Q21112362
20186	Q18037658	EML2	24139	Q21112316
20188	Q18037770	POLR1A	25885	Q21112325
20192	Q18037788	AHCTF1	25909	Q21112319
20198	Q18037948	ERC2	26059	Q21112323
20201	Q18038171	FBXL21P	26223	Q21112477
20203	Q18038231	GAPDHS	26330	Q21112479
20209	Q18038241	FAM162A	26355	Q21112402
20213	Q18038630	NALF2	27112	Q21112388
20216	Q18038749	LSM1	27257	Q21112385
20222	Q18038790	EIF3K	27335	Q21112310
20223	Q4053422	CHI3L1	1116	Q21117210
20228	Q17860701	CDR1	1038	Q21115630
20231	Q17860770	CDS1	1040	Q21115635
20234	Q17860880	CDX2	1045	Q21115637
20237	Q17861672	CHD1	1105	Q21115640
20242	Q17861723	CHD4	1108	Q21115642
20247	Q17861991	CIDEA	1149	Q21115661
20252	Q17909171	CPN2	1370	Q21115690
20257	Q17913901	DDX10	1662	Q21115726
20262	Q17916089	EIF4G1	1981	Q21115725
20267	Q17918484	F2RL1	2150	Q21115613
20276	Q17928418	FHL3	2275	Q21115668
20283	Q18027416	HTN3	3347	Q21115689
20287	Q18029032	MEOX1	4222	Q21115665
20292	Q18031475	ITSN1	6453	Q21115614
20295	Q18031634	SNRPG	6637	Q21115724
20300	Q18031795	SURF4	6836	Q21115746
20305	Q18032210	EIPR1	7260	Q21115755
20310	Q18032659	DEK	7913	Q21115749
20314	Q18032973	CILP	8483	Q21115662
20317	Q18033187	DDX3Y	8653	Q21115720
20321	Q18033193	EIF3B	8662	Q21115722
20326	Q18048425	ANGEL2	90806	Q21097294
20328	Q18049176	ARL11	115761	Q21097451
20333	Q18049773	SHE	126669	Q21097295
20335	Q18049841	ARL8A	127829	Q21097452
20342	Q18049984	TTC32	130502	Q21097442
20344	Q18050451	ARL9	132946	Q21097446
20346	Q18050672	ASZ1	136991	Q21097541
20351	Q18052451	DEUP1	159989	Q21097396
20353	Q18053080	ARID2	196528	Q21097444
20356	Q18053463	JMJD1C	221037	Q21097280
20361	Q18053470	ARL5B	221079	Q21097453
20363	Q18053714	ANGPTL5	253935	Q21097297
20364	Q18054551	ARL10	285598	Q21097449
20366	Q18054787	ATP11C	286410	Q21097536
20368	Q18055283	ARL16	339231	Q21097397
20370	Q18055618	ATP13A5	344905	Q21097531
20371	Q18056958	ARL5C	390790	Q21097413
20373	Q18057438	SHC4	399694	Q21097296
20375	Q20969904	LVRN	206338	Q21097410
20376	Q5036184	CAPZA1	829	Q21110569
20379	Q15996561	ARHGEF35	445328	Q21110435
20385	Q17861999	TBCB	1155	Q21110320
20392	Q17928420	FKBP1A	2280	Q21110396
20396	Q18025347	GALR1	2587	Q21110304
20400	Q18025414	GANC	2595	Q21110319
20403	Q18025658	KAT2A	2648	Q21110334
20407	Q18026148	GLI4	2738	Q21110369
20410	Q18026205	GML	2765	Q21110380
20412	Q18026208	GMPR	2766	Q21110379
20414	Q18026665	GUCY1A2	2977	Q21110352
20416	Q18026679	GUCY1A1	2982	Q21110358
20419	Q18026682	GUCY1B1	2983	Q21110359
20421	Q18032751	TAF15	8148	Q21110288
20426	Q18033321	CDS2	8760	Q21115629
20429	Q18033504	DDX18	8886	Q21115737
20431	Q18033512	CPNE3	8895	Q21115687
20434	Q18033519	CPNE1	8904	Q21115711
20437	Q18033778	UBA3	9039	Q21115707
20443	Q18034030	CPNE6	9362	Q21115688
20448	Q18034076	DDX23	9416	Q21115732
20452	Q18034379	CHD1L	9557	Q21115647
20455	Q18034813	DDX46	9879	Q21115727
20458	Q18034872	DENND4B	9909	Q21115748
20460	Q18035447	CIB2	10518	Q21115663
20462	Q18035448	CIB1	10519	Q21115672
20469	Q18035451	DEAF1	10522	Q21115624
20471	Q18035749	TRAF3IP2	10758	Q21115660
20476	Q18035855	CPLX2	10814	Q21115695
20483	Q18035856	CPLX1	10815	Q21115686
20487	Q18036407	DDX20	11218	Q21115741
20491	Q18036472	DDX42	11325	Q21115728
20494	Q18036534	CPEB3	22849	Q21115704
20496	Q18036575	DENND3	22898	Q21115745
20498	Q18037042	DENND5A	23258	Q21115758
20500	Q18037131	CRTC1	23373	Q21115717
20508	Q18037170	TDRD7	23424	Q21115634
20513	Q18037546	CBLC	23624	Q21115621
20518	Q18037890	CHD5	26038	Q21115654
20523	Q5427450	FZD9	8326	Q21115915
20530	Q17911243	CTBS	1486	Q21115775
20534	Q17913997	DIAPH2	1730	Q21115774
20537	Q17914011	DLG3	1741	Q21115822
20542	Q17915447	ECT2	1894	Q21115853
20545	Q17917644	ETV1	2115	Q21115866
20551	Q17917646	ETV2	2116	Q21115858
20554	Q17917647	ETV3	2117	Q21115864
20558	Q17917648	ETV4	2118	Q21115865
20560	Q17917649	ETV5	2119	Q21115863
20564	Q17917694	EXT1	2131	Q21115877
20570	Q17917699	EXT2	2132	Q21115880
20573	Q17917713	EXTL1	2134	Q21115879
20579	Q17917720	EXTL2	2135	Q21115886
20586	Q17928514	FKBP2	2286	Q21115900
20592	Q17928565	FKBP3	2287	Q21115903
20600	Q17928791	FOXS1	2307	Q21115909
20605	Q18026157	GLRA2	2742	Q21115954
20608	Q18026515	GRIN2A	2903	Q21115815
20611	Q18026519	GRIN2B	2904	Q21115816
20615	Q18026522	GRIN2C	2905	Q21115819
20617	Q18027111	TLX1	3195	Q21115861
20622	Q18028121	KCNA4	3739	Q21115808
20626	Q18032974	GALR3	8484	Q21110296
20631	Q18033068	GCM1	8521	Q21110344
20639	Q18033144	FAM193A	8603	Q21110225
20643	Q18033427	GALR2	8811	Q21110295
20647	Q18033506	MCM3AP	8888	Q21110306
20652	Q18033549	FUBP3	8939	Q21110283
20654	Q18033940	GCNT3	9245	Q21110329
20655	Q18034073	FAM189A2	9413	Q21110230
20657	Q18034622	KIAA0408	9729	Q21110325
20660	Q18035044	ACTR1B	10120	Q21110391
20665	Q18035045	ACTR1A	10121	Q21110392
20667	Q18035375	TUBGCP3	10426	Q21110336
20671	Q18035615	FAM189B	10712	Q21110226
20673	Q18035883	TUBGCP2	10844	Q21110339
20678	Q18036023	GLIPR1	11010	Q21110370
20681	Q18036735	TOGARAM1	23116	Q21110275
20682	Q18036965	ABRAXAS2	23172	Q21110229
20688	Q18036983	GANAB	23193	Q21110310
20690	Q18037078	FKBP15	23307	Q21110277
20692	Q18037120	FAM189A1	23359	Q21110223
