	geneID	proteinID	wikilink	counts
374	402	Q21106466	https://en.wikipedia.org/wiki/ARL2	1
375	403	Q21097423	https://en.wikipedia.org/wiki/ARL3	1
376	405	Q4802695	https://en.wikipedia.org/wiki/Aryl_hydrocarbon_receptor_nuclear_translocator	1
377	406	Q21109585	https://en.wikipedia.org/wiki/ARNTL	1
378	406	Q21137442	https://en.wikipedia.org/wiki/ARNTL	1
379	407	Q21102030	https://en.wikipedia.org/wiki/ARR3	1
380	408	Q21109259	https://en.wikipedia.org/wiki/Arrestin_beta_1	1
381	409	Q21109248	https://en.wikipedia.org/wiki/Arrestin_beta_2	1
382	409	Q21139389	https://en.wikipedia.org/wiki/Arrestin_beta_2	1
383	410	Q424837	https://en.wikipedia.org/wiki/Arylsulfatase_A	1
384	411	Q21172663	https://en.wikipedia.org/wiki/Arylsulfatase_B	1
385	412	Q4442399	https://en.wikipedia.org/wiki/Steroid_sulfatase	1
386	415	Q21149808	https://en.wikipedia.org/wiki/Arylsulfatase_E	1
387	415	Q4802710	https://en.wikipedia.org/wiki/Arylsulfatase_E	1
388	419	Q21108993	https://en.wikipedia.org/wiki/ART3	1
389	419	Q21150414	https://en.wikipedia.org/wiki/ART3	1
390	420	Q21108994	https://en.wikipedia.org/wiki/ART4	1
391	421	Q21105250	https://en.wikipedia.org/wiki/ARVCF	1
392	427	Q21173179	https://en.wikipedia.org/wiki/ASAH1	1
393	429	Q21111613	https://en.wikipedia.org/wiki/ASCL1	1
394	430	Q21111628	https://en.wikipedia.org/wiki/ASCL2	1
395	432	Q21130024	https://en.wikipedia.org/wiki/Asialoglycoprotein_receptor_1	1
396	434	Q21102066	https://en.wikipedia.org/wiki/Agouti-signaling_protein	1
397	435	Q21173212	https://en.wikipedia.org/wiki/Argininosuccinate_lyase	1
398	438	Q21172348	https://en.wikipedia.org/wiki/Acetylserotonin_O-methyltransferase	1
399	439	Q21102062	https://en.wikipedia.org/wiki/ATPase_ASNA1	1
400	440	Q21131459	https://en.wikipedia.org/wiki/Asparagine_synthetase	1
401	443	Q21151043	https://en.wikipedia.org/wiki/Aspartoacylase	1
402	443	Q22676905	https://en.wikipedia.org/wiki/Aspartoacylase	1
403	444	Q21111650	https://en.wikipedia.org/wiki/ASPH	1
404	445	Q22679707	https://en.wikipedia.org/wiki/Argininosuccinate_synthetase_1	1
405	462	Q416336	https://en.wikipedia.org/wiki/Antithrombin	1
406	463	Q21136899	https://en.wikipedia.org/wiki/ATBF1	1
407	466	Q21116796	https://en.wikipedia.org/wiki/ATF1	1
408	467	Q21116800	https://en.wikipedia.org/wiki/ATF3	1
409	468	Q21102119	https://en.wikipedia.org/wiki/ATF4	1
410	471	Q858317	https://en.wikipedia.org/wiki/Inosine_monophosphate_synthase	1
411	472	Q141591	https://en.wikipedia.org/wiki/ATM_serine/threonine_kinase	1
412	473	Q21106560	https://en.wikipedia.org/wiki/RERE	1
413	473	Q21150991	https://en.wikipedia.org/wiki/RERE	1
414	474	Q21106551	https://en.wikipedia.org/wiki/ATOH1	1
415	475	Q21106530	https://en.wikipedia.org/wiki/ATOX1	1
416	476	Q21097491	https://en.wikipedia.org/wiki/ATPase,_Na%2B/K%2B_transporting,_alpha_1	1
417	476	Q21150323	https://en.wikipedia.org/wiki/ATPase,_Na%2B/K%2B_transporting,_alpha_1	1
418	477	Q21097513	https://en.wikipedia.org/wiki/ATP1A2	1
419	478	Q21097506	https://en.wikipedia.org/wiki/ATP1A3	1
420	479	Q21097517	https://en.wikipedia.org/wiki/ATP12A	1
421	480	Q21097520	https://en.wikipedia.org/wiki/ATP1A4	1
422	481	Q21097497	https://en.wikipedia.org/wiki/ATP1B1	1
423	481	Q21138144	https://en.wikipedia.org/wiki/ATP1B1	1
424	483	Q21115336	https://en.wikipedia.org/wiki/ATP1B3	1
425	483	Q21149880	https://en.wikipedia.org/wiki/ATP1B3	1
426	486	Q21106542	https://en.wikipedia.org/wiki/FXYD2	1
427	487	Q21115306	https://en.wikipedia.org/wiki/ATP2A1	1
428	487	Q21141821	https://en.wikipedia.org/wiki/ATP2A1	1
429	488	Q21115319	https://en.wikipedia.org/wiki/ATP2A2	1
430	489	Q21115358	https://en.wikipedia.org/wiki/ATP2A3	1
431	490	Q21115322	https://en.wikipedia.org/wiki/ATP2B1	1
432	490	Q21151936	https://en.wikipedia.org/wiki/ATP2B1	1
433	491	Q21115347	https://en.wikipedia.org/wiki/ATP2B2	1
434	491	Q21141988	https://en.wikipedia.org/wiki/ATP2B2	1
435	492	Q21115350	https://en.wikipedia.org/wiki/ATP2B3	1
436	493	Q21115331	https://en.wikipedia.org/wiki/ATP2B4	1
437	498	Q21109232	https://en.wikipedia.org/wiki/ATP5F1A	1
438	498	Q21138113	https://en.wikipedia.org/wiki/ATP5F1A	1
439	501	Q21097150	https://en.wikipedia.org/wiki/ALDH7A1	1
440	506	Q21109205	https://en.wikipedia.org/wiki/ATP5B	1
441	506	Q21149852	https://en.wikipedia.org/wiki/ATP5B	1
442	509	Q21105290	https://en.wikipedia.org/wiki/ATP5C1	1
443	513	Q21106664	https://en.wikipedia.org/wiki/ATP5D	1
444	514	Q21110469	https://en.wikipedia.org/wiki/ATP5E	1
445	515	Q21115332	https://en.wikipedia.org/wiki/ATP5F1	1
446	516	Q21132739	https://en.wikipedia.org/wiki/ATP5G1	1
447	517	Q21132740	https://en.wikipedia.org/wiki/ATP5G2	1
448	518	Q21115335	https://en.wikipedia.org/wiki/ATP5G3	1
449	521	Q21110471	https://en.wikipedia.org/wiki/ATP5I	1
450	522	Q21131462	https://en.wikipedia.org/wiki/ATP5PF	1
451	523	Q21124713	https://en.wikipedia.org/wiki/ATP6V1A	1
452	525	Q21124712	https://en.wikipedia.org/wiki/ATP6V1B1	1
453	526	Q21121470	https://en.wikipedia.org/wiki/ATP6V1B2	1
454	527	Q21114090	https://en.wikipedia.org/wiki/ATP6V0C	1
455	528	Q21110418	https://en.wikipedia.org/wiki/ATP6V1C1	1
456	529	Q21126725	https://en.wikipedia.org/wiki/ATP6V1E1	1
457	529	Q21137019	https://en.wikipedia.org/wiki/ATP6V1E1	1
458	529	Q21150056	https://en.wikipedia.org/wiki/ATP6V1E1	1
459	533	Q21135893	https://en.wikipedia.org/wiki/ATP6V0B	1
460	534	Q21136474	https://en.wikipedia.org/wiki/ATP6V1G2	1
461	535	Q21122938	https://en.wikipedia.org/wiki/ATPase,_H%2B_transporting,_lysosomal_V0_subunit_a1	1
462	537	Q21136481	https://en.wikipedia.org/wiki/ATP6AP1	1
463	538	Q4654858	https://en.wikipedia.org/wiki/ATP7A	1
464	539	Q21109360	https://en.wikipedia.org/wiki/ATP5PO	1
465	539	Q21145922	https://en.wikipedia.org/wiki/ATP5PO	1
466	540	Q419611	https://en.wikipedia.org/wiki/Wilson_disease_protein	1
467	545	Q4812911	https://en.wikipedia.org/wiki/Ataxia_telangiectasia_and_Rad3_related	1
468	546	Q21105313	https://en.wikipedia.org/wiki/ATRX	1
469	547	Q21119889	https://en.wikipedia.org/wiki/KIF1A	1
470	547	Q21138588	https://en.wikipedia.org/wiki/KIF1A	1
471	549	Q21112722	https://en.wikipedia.org/wiki/Methylglutaconyl-CoA_hydratase	1
472	550	Q21132141	https://en.wikipedia.org/wiki/AUP1	1
473	551	Q21124841	https://en.wikipedia.org/wiki/Vasopressin	1
474	552	Q4789584	https://en.wikipedia.org/wiki/Vasopressin_receptor_1A	1
475	553	Q4789587	https://en.wikipedia.org/wiki/Vasopressin_receptor_1B	1
476	554	Q4789588	https://en.wikipedia.org/wiki/Vasopressin_receptor_2	1
477	558	Q21201523	https://en.wikipedia.org/wiki/AXL_receptor_tyrosine_kinase	1
478	563	Q21136515	https://en.wikipedia.org/wiki/AZGP1	1
479	566	Q21132154	https://en.wikipedia.org/wiki/Azurocidin_1	1
480	567	Q287896	https://en.wikipedia.org/wiki/Beta-2_microglobulin	1
481	570	Q22678293	https://en.wikipedia.org/wiki/BAAT	1
482	571	Q21115419	https://en.wikipedia.org/wiki/BACH1	1
483	572	Q812784	https://en.wikipedia.org/wiki/Bcl-2-associated_death_promoter	1
484	573	Q21115462	https://en.wikipedia.org/wiki/BAG1	1
485	573	Q21140040	https://en.wikipedia.org/wiki/BAG1	1
486	575	Q21172286	https://en.wikipedia.org/wiki/Brain-specific_angiogenesis_inhibitor_1	1
487	576	Q21131642	https://en.wikipedia.org/wiki/Brain-specific_angiogenesis_inhibitor_2	1
488	576	Q21143837	https://en.wikipedia.org/wiki/Brain-specific_angiogenesis_inhibitor_2	1
489	577	Q21131644	https://en.wikipedia.org/wiki/Brain-specific_angiogenesis_inhibitor_3	1
490	578	Q4875407	https://en.wikipedia.org/wiki/Bcl-2_homologous_antagonist_killer	1
491	579	Q21123096	https://en.wikipedia.org/wiki/NKX3-2	1
492	580	Q21100416	https://en.wikipedia.org/wiki/BARD1	1
493	580	Q21145790	https://en.wikipedia.org/wiki/BARD1	1
494	581	Q408476	https://en.wikipedia.org/wiki/Bcl-2-associated_X_protein	1
495	582	Q21112592	https://en.wikipedia.org/wiki/BBS1	1
496	583	Q21112597	https://en.wikipedia.org/wiki/BBS2	1
497	585	Q21112595	https://en.wikipedia.org/wiki/BBS4	1
498	586	Q21109574	https://en.wikipedia.org/wiki/Branched_chain_amino_acid_transaminase_1	1
499	586	Q21145191	https://en.wikipedia.org/wiki/Branched_chain_amino_acid_transaminase_1	1
500	590	Q22679015	https://en.wikipedia.org/wiki/Butyrylcholinesterase	1
501	593	Q21121766	https://en.wikipedia.org/wiki/BCKDHA	1
502	593	Q21145413	https://en.wikipedia.org/wiki/BCKDHA	1
503	594	Q21121767	https://en.wikipedia.org/wiki/BCKDHB	1
504	595	Q5198270	https://en.wikipedia.org/wiki/Cyclin_D1	1
505	596	Q425201	https://en.wikipedia.org/wiki/Bcl-2	1
506	597	Q21100281	https://en.wikipedia.org/wiki/BCL2-related_protein_A1	1
507	598	Q21141119	https://en.wikipedia.org/wiki/BCL2-like_1	1
508	598	Q21173156	https://en.wikipedia.org/wiki/BCL2-like_1	1
509	599	Q21109504	https://en.wikipedia.org/wiki/BCL2L2	1
510	602	Q21113883	https://en.wikipedia.org/wiki/BCL3	1
511	604	Q21116345	https://en.wikipedia.org/wiki/BCL6	1
512	604	Q21142778	https://en.wikipedia.org/wiki/BCL6	1
513	605	Q21113885	https://en.wikipedia.org/wiki/BCL7A	1
514	607	Q21115298	https://en.wikipedia.org/wiki/BCL9	1
515	608	Q21135812	https://en.wikipedia.org/wiki/B-cell_maturation_antigen	1
516	610	Q21115997	https://en.wikipedia.org/wiki/HCN2	1
517	611	Q21123633	https://en.wikipedia.org/wiki/OPN1SW	1
518	613	Q903924	https://en.wikipedia.org/wiki/BCR_(gene)	1
519	617	Q21113912	https://en.wikipedia.org/wiki/BCS1L	1
520	617	Q21142015	https://en.wikipedia.org/wiki/BCS1L	1
521	622	Q21111664	https://en.wikipedia.org/wiki/BDH1	1
522	622	Q21149343	https://en.wikipedia.org/wiki/BDH1	1
523	623	Q21111689	https://en.wikipedia.org/wiki/Bradykinin_receptor_B1	1
524	624	Q21111688	https://en.wikipedia.org/wiki/Bradykinin_receptor_B2	1
525	627	Q123045	https://en.wikipedia.org/wiki/Brain-derived_neurotrophic_factor	1
526	629	Q4256414	https://en.wikipedia.org/wiki/Complement_factor_B	1
527	631	Q21102112	https://en.wikipedia.org/wiki/BFSP1	1
528	632	Q415863	https://en.wikipedia.org/wiki/Osteocalcin	1
529	633	Q4906990	https://en.wikipedia.org/wiki/Biglycan	1
530	634	Q21171950	https://en.wikipedia.org/wiki/CEACAM1	1
531	636	Q21115527	https://en.wikipedia.org/wiki/BICD1	1
532	636	Q21142605	https://en.wikipedia.org/wiki/BICD1	1
533	637	Q21149325	https://en.wikipedia.org/wiki/BH3_interacting-domain_death_agonist	1
534	637	Q4835575	https://en.wikipedia.org/wiki/BH3_interacting-domain_death_agonist	1
535	638	Q21149618	https://en.wikipedia.org/wiki/Bcl-2-interacting_killer	1
536	638	Q4875406	https://en.wikipedia.org/wiki/Bcl-2-interacting_killer	1
537	639	Q21143090	https://en.wikipedia.org/wiki/PRDM1	1
538	640	Q401536	https://en.wikipedia.org/wiki/Tyrosine-protein_kinase_BLK	1
539	641	Q885306	https://en.wikipedia.org/wiki/Bloom_syndrome_protein	1
540	642	Q21132852	https://en.wikipedia.org/wiki/Bleomycin_hydrolase	1
541	642	Q21142486	https://en.wikipedia.org/wiki/Bleomycin_hydrolase	1
542	643	Q1024612	https://en.wikipedia.org/wiki/CXCR5	1
543	644	Q21152004	https://en.wikipedia.org/wiki/Biliverdin_reductase_A	1
544	645	Q21109592	https://en.wikipedia.org/wiki/Biliverdin_reductase_B	1
545	646	Q21106695	https://en.wikipedia.org/wiki/BNC1	1
546	648	Q21145992	https://en.wikipedia.org/wiki/BMI1	1
547	649	Q426782	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_1	1
548	650	Q699997	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_2	1
549	651	Q14903766	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_3	1
550	652	Q21143327	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_4	1
551	652	Q700001	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_4	1
552	653	Q21149387	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_5	1
553	653	Q4941570	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_5	1
554	654	Q4941569	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_6	1
555	655	Q21096346	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_7	1
556	655	Q699996	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_7	1
557	656	Q4941572	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_8B	1
558	657	Q3631924	https://en.wikipedia.org/wiki/BMPR1A	1
559	658	Q4835993	https://en.wikipedia.org/wiki/BMPR1B	1
560	659	Q21106712	https://en.wikipedia.org/wiki/BMPR2	1
561	660	Q21106693	https://en.wikipedia.org/wiki/BMX_(gene)	1
562	661	Q21123397	https://en.wikipedia.org/wiki/POLR3D	1
563	663	Q21106708	https://en.wikipedia.org/wiki/BNIP2	1
564	663	Q21149696	https://en.wikipedia.org/wiki/BNIP2	1
565	664	Q21142361	https://en.wikipedia.org/wiki/BNIP3	1
566	665	Q21130032	https://en.wikipedia.org/wiki/BNIP3L	1
567	665	Q21137267	https://en.wikipedia.org/wiki/BNIP3L	1
568	666	Q21106726	https://en.wikipedia.org/wiki/BOK_(gene)	1
569	667	Q21137050	https://en.wikipedia.org/wiki/Dystonin	1
570	667	Q21173306	https://en.wikipedia.org/wiki/Dystonin	1
571	668	Q21132060	https://en.wikipedia.org/wiki/FOXL2	1
572	671	Q21115548	https://en.wikipedia.org/wiki/Bactericidal/permeability-increasing_protein	1
573	672	Q17487737	https://en.wikipedia.org/wiki/BRCA1	1
574	673	Q21109218	https://en.wikipedia.org/wiki/BRAF_(gene)	1
575	673	Q21148659	https://en.wikipedia.org/wiki/BRAF_(gene)	1
576	675	Q421651	https://en.wikipedia.org/wiki/BRCA2	1
577	676	Q21100472	https://en.wikipedia.org/wiki/BRDT	1
578	676	Q21117730	https://en.wikipedia.org/wiki/BRDT	1
579	677	Q21120026	https://en.wikipedia.org/wiki/ZFP36L1	1
580	680	Q4940667	https://en.wikipedia.org/wiki/Bombesin-like_receptor_3	1
581	682	Q810010	https://en.wikipedia.org/wiki/Basigin	1
582	683	Q21100500	https://en.wikipedia.org/wiki/BST1	1
583	683	Q21149764	https://en.wikipedia.org/wiki/BST1	1
584	684	Q21100505	https://en.wikipedia.org/wiki/Tetherin	1
585	685	Q4897318	https://en.wikipedia.org/wiki/Betacellulin	1
586	687	Q21118596	https://en.wikipedia.org/wiki/KLF9	1
587	688	Q21118597	https://en.wikipedia.org/wiki/KLF5	1
588	689	Q21201742	https://en.wikipedia.org/wiki/BTF3	1
589	694	Q21112863	https://en.wikipedia.org/wiki/BTG1	1
590	694	Q21130894	https://en.wikipedia.org/wiki/BTG1	1
591	695	Q423572	https://en.wikipedia.org/wiki/Bruton%27s_tyrosine_kinase	1
592	696	Q21112865	https://en.wikipedia.org/wiki/Butyrophilin,_subfamily_1,_member_A1	1
593	699	Q21108279	https://en.wikipedia.org/wiki/BUB1	1
594	699	Q21139269	https://en.wikipedia.org/wiki/BUB1	1
595	701	Q21108282	https://en.wikipedia.org/wiki/BUB1B	1
596	705	Q21132870	https://en.wikipedia.org/wiki/BYSL	1
597	705	Q21147866	https://en.wikipedia.org/wiki/BYSL	1
598	706	Q2385013	https://en.wikipedia.org/wiki/Translocator_protein	1
599	708	Q21110443	https://en.wikipedia.org/wiki/C1QBP	1
600	710	Q416510	https://en.wikipedia.org/wiki/C1-inhibitor	1
601	712	Q21116900	https://en.wikipedia.org/wiki/C1QA	1
602	715	Q21111742	https://en.wikipedia.org/wiki/Complement_component_1r	1
603	716	Q21111743	https://en.wikipedia.org/wiki/Complement_component_1s	1
604	716	Q21142779	https://en.wikipedia.org/wiki/Complement_component_1s	1
605	717	Q21102425	https://en.wikipedia.org/wiki/Complement_component_2	1
606	717	Q21141108	https://en.wikipedia.org/wiki/Complement_component_2	1
607	717	Q21141797	https://en.wikipedia.org/wiki/Complement_component_2	1
608	718	Q4115543	https://en.wikipedia.org/wiki/Complement_component_3	1
609	719	Q5008167	https://en.wikipedia.org/wiki/C3a_receptor	1
610	720	Q21102477	https://en.wikipedia.org/wiki/C4A	1
611	721	Q21102477	https://en.wikipedia.org/wiki/Complement_component_4B	1
612	721	Q21102479	https://en.wikipedia.org/wiki/Complement_component_4B	1
613	726	Q21112904	https://en.wikipedia.org/wiki/CAPN5	1
614	727	Q426181	https://en.wikipedia.org/wiki/Complement_component_5	1
615	728	Q5008266	https://en.wikipedia.org/wiki/C5a_receptor	1
616	729	Q5156406	https://en.wikipedia.org/wiki/Complement_component_6	1
617	730	Q21102480	https://en.wikipedia.org/wiki/Complement_component_7	1
618	735	Q21102471	https://en.wikipedia.org/wiki/Complement_component_9	1
619	745	Q21207376	https://en.wikipedia.org/wiki/Myelin_regulatory_factor	1
620	747	Q21102593	https://en.wikipedia.org/wiki/Diacylglycerol_lipase	1
621	752	Q21132236	https://en.wikipedia.org/wiki/FMNL1	1
622	752	Q21141595	https://en.wikipedia.org/wiki/FMNL1	1
623	754	Q21100813	https://en.wikipedia.org/wiki/PTTG1IP	1
624	759	Q21139820	https://en.wikipedia.org/wiki/CA1_(gene)	1
625	759	Q21173164	https://en.wikipedia.org/wiki/CA1_(gene)	1
626	760	Q21132911	https://en.wikipedia.org/wiki/Carbonic_anhydrase_II	1
627	761	Q21157843	https://en.wikipedia.org/wiki/Carbonic_anhydrase_III,_muscle_specific	1
628	762	Q21140295	https://en.wikipedia.org/wiki/Carbonic_anhydrase_4	1
629	762	Q5038044	https://en.wikipedia.org/wiki/Carbonic_anhydrase_4	1
630	763	Q21132914	https://en.wikipedia.org/wiki/Carbonic_anhydrase_5A,_mitochondrial	1
631	765	Q21117765	https://en.wikipedia.org/wiki/Carbonic_anhydrase_VI	1
632	765	Q21118546	https://en.wikipedia.org/wiki/Carbonic_anhydrase_VI	1
633	766	Q21132915	https://en.wikipedia.org/wiki/Carbonic_anhydrase_7	1
634	767	Q21173165	https://en.wikipedia.org/wiki/CA8	1
635	768	Q5038045	https://en.wikipedia.org/wiki/Carbonic_anhydrase_9	1
636	770	Q21116947	https://en.wikipedia.org/wiki/CA11	1
637	771	Q21116946	https://en.wikipedia.org/wiki/Carbonic_anhydrase_12	1
638	773	Q21104701	https://en.wikipedia.org/wiki/Cav2.1	1
639	773	Q21142032	https://en.wikipedia.org/wiki/Cav2.1	1
640	774	Q1947065	https://en.wikipedia.org/wiki/CACNA1B	1
641	775	Q1499998	https://en.wikipedia.org/wiki/Cav1.2	1
642	775	Q21143778	https://en.wikipedia.org/wiki/Cav1.2	1
643	776	Q21102146	https://en.wikipedia.org/wiki/Cav1.3	1
644	776	Q21141575	https://en.wikipedia.org/wiki/Cav1.3	1
645	778	Q21102124	https://en.wikipedia.org/wiki/Cav1.4	1
646	778	Q21151846	https://en.wikipedia.org/wiki/Cav1.4	1
647	779	Q21111803	https://en.wikipedia.org/wiki/Cav1.1	1
648	780	Q21112164	https://en.wikipedia.org/wiki/DDR1	1
649	780	Q21117529	https://en.wikipedia.org/wiki/DDR1	1
650	780	Q21137503	https://en.wikipedia.org/wiki/DDR1	1
651	781	Q21105498	https://en.wikipedia.org/wiki/CACNA2D1	1
652	782	Q21111794	https://en.wikipedia.org/wiki/CACNB1	1
653	783	Q21111796	https://en.wikipedia.org/wiki/CACNB2	1
654	784	Q21111790	https://en.wikipedia.org/wiki/CACNB3	1
655	785	Q21111777	https://en.wikipedia.org/wiki/CACNB4	1
656	786	Q21113942	https://en.wikipedia.org/wiki/CACNG1	1
657	788	Q21108927	https://en.wikipedia.org/wiki/Carnitine-acylcarnitine_translocase	1
658	790	Q21121202	https://en.wikipedia.org/wiki/CAD_protein	1
659	793	Q22676971	https://en.wikipedia.org/wiki/Calbindin_1	1
660	794	Q5023949	https://en.wikipedia.org/wiki/Calretinin	1
661	795	Q21125126	https://en.wikipedia.org/wiki/S100G	1
662	796	Q315860	https://en.wikipedia.org/wiki/Calcitonin	1
663	799	Q3931282	https://en.wikipedia.org/wiki/Calcitonin_receptor	1
664	800	Q5019078	https://en.wikipedia.org/wiki/Caldesmon	1
665	801	Q22676983	https://en.wikipedia.org/wiki/Calmodulin_1	1
666	801	Q59706382	https://en.wikipedia.org/wiki/Calmodulin_1	1
667	805	Q22676983	https://en.wikipedia.org/wiki/CALM2	1
668	805	Q27591175	https://en.wikipedia.org/wiki/CALM2	1
669	805	Q27591188	https://en.wikipedia.org/wiki/CALM2	1
670	805	Q27591693	https://en.wikipedia.org/wiki/CALM2	1
671	805	Q27591695	https://en.wikipedia.org/wiki/CALM2	1
672	805	Q27591698	https://en.wikipedia.org/wiki/CALM2	1
673	805	Q27591707	https://en.wikipedia.org/wiki/CALM2	1
674	805	Q27591712	https://en.wikipedia.org/wiki/CALM2	1
675	805	Q27591721	https://en.wikipedia.org/wiki/CALM2	1
676	805	Q27591722	https://en.wikipedia.org/wiki/CALM2	1
677	805	Q27591730	https://en.wikipedia.org/wiki/CALM2	1
678	805	Q27591736	https://en.wikipedia.org/wiki/CALM2	1
679	805	Q27591737	https://en.wikipedia.org/wiki/CALM2	1
680	805	Q27591749	https://en.wikipedia.org/wiki/CALM2	1
681	805	Q27591750	https://en.wikipedia.org/wiki/CALM2	1
682	805	Q27591756	https://en.wikipedia.org/wiki/CALM2	1
683	805	Q27591759	https://en.wikipedia.org/wiki/CALM2	1
684	805	Q27591762	https://en.wikipedia.org/wiki/CALM2	1
685	805	Q27591764	https://en.wikipedia.org/wiki/CALM2	1
686	805	Q27591795	https://en.wikipedia.org/wiki/CALM2	1
687	805	Q27591799	https://en.wikipedia.org/wiki/CALM2	1
688	805	Q27591806	https://en.wikipedia.org/wiki/CALM2	1
689	805	Q27591807	https://en.wikipedia.org/wiki/CALM2	1
690	805	Q59706382	https://en.wikipedia.org/wiki/CALM2	1
691	808	Q21110687	https://en.wikipedia.org/wiki/CALM3	1
692	808	Q22676983	https://en.wikipedia.org/wiki/CALM3	1
693	808	Q59706382	https://en.wikipedia.org/wiki/CALM3	1
694	810	Q21111861	https://en.wikipedia.org/wiki/CALML3	1
695	811	Q634510	https://en.wikipedia.org/wiki/Calreticulin	1
696	813	Q21155041	https://en.wikipedia.org/wiki/Calumenin	1
697	814	Q21113528	https://en.wikipedia.org/wiki/CAMK4	1
698	815	Q21113554	https://en.wikipedia.org/wiki/Calcium/calmodulin-dependent_protein_kinase_type_II_subunit_alpha	1
699	816	Q21111495	https://en.wikipedia.org/wiki/CAMK2B	1
700	817	Q21100382	https://en.wikipedia.org/wiki/CAMK2D	1
701	818	Q21118356	https://en.wikipedia.org/wiki/CAMK2G	1
702	819	Q21111881	https://en.wikipedia.org/wiki/Calcium_modulating_ligand	1
703	820	Q1798192	https://en.wikipedia.org/wiki/LL37	1
704	821	Q908443	https://en.wikipedia.org/wiki/Calnexin	1
705	822	Q21112911	https://en.wikipedia.org/wiki/Macrophage-capping_protein	1
706	823	Q21115584	https://en.wikipedia.org/wiki/CAPN1	1
707	823	Q21140049	https://en.wikipedia.org/wiki/CAPN1	1
708	824	Q21115585	https://en.wikipedia.org/wiki/CAPN2	1
709	825	Q21138078	https://en.wikipedia.org/wiki/CAPN3	1
710	825	Q22679303	https://en.wikipedia.org/wiki/CAPN3	1
711	826	Q21105302	https://en.wikipedia.org/wiki/CAPNS1	1
712	826	Q21139444	https://en.wikipedia.org/wiki/CAPNS1	1
713	827	Q21112927	https://en.wikipedia.org/wiki/CAPN6	1
714	828	Q21137538	https://en.wikipedia.org/wiki/Calcyphosin	1
715	828	Q21171751	https://en.wikipedia.org/wiki/Calcyphosin	1
716	829	Q21110569	https://en.wikipedia.org/wiki/Capping_protein_(actin_filament)_muscle_Z-line,_alpha_1	1
717	830	Q21110567	https://en.wikipedia.org/wiki/CAPZA2	1
